,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
TotalEps,10.21370473,6.321344942,4.297645733,2.993465158,1.874410016,0.992084717,0.363599028,0.016795247,6.60E-05,0.000163058,NA,1.00E-05
TotalEps,9.738420642,6.063286973,4.148350913,2.864322977,1.65707192,0.862052206,0.320765548,0.003922134,0.000127173,0.000264977,NA,0.61552451
TotalEps,10.15589765,6.168052726,4.129965299,2.737172735,1.692212254,0.853573255,0.275438424,0.005027792,0.000268596,0.000218943,NA,0.616777793
TotalEps,10.1869408,6.179965044,4.1381585,2.901354741,1.725599706,0.872717859,0.359728742,0.021736108,0,0.000192752,NA,0.609068491
TotalEps,10.69706779,6.579002054,4.418323996,2.989349351,1.933184155,0.978778369,0.374068783,0.026342567,0.000131424,0.000207139,NA,1.00E-05
TotalEps,10.00546504,6.156136231,4.163735691,2.816785271,1.760924676,0.973842856,0.366265091,0.028027796,0.000144943,0.000152834,NA,0.620367994
TotalEps,9.61638987,5.7549537,3.937542429,2.544895436,1.619215932,0.845593795,0.304039054,0.016417517,0.000530421,0.000418312,NA,0.637762408
TotalEps,10.44672671,6.394462308,4.354175369,2.889304571,1.799265643,0.983882439,0.38110435,0.03061965,0.000152059,0.000306728,NA,1.00E-05
TotalEps,10.0076137,6.071708454,4.079908706,2.86600844,1.793455596,0.926872158,0.267147835,0.000404685,6.56E-05,0.000111394,NA,0.614491599
TotalEps,10.07507494,6.313961606,4.24684044,2.913945057,1.763957286,0.932134266,0.342569827,0.036907088,0.000227112,0.000317305,NA,0.593530573
TotalEps,10.0282002,6.129525267,4.090912987,2.803214402,1.71484535,0.938726483,0.329877852,0.017136848,0.00055289,0.000217072,NA,0.606870447
TotalEps,10.06991801,6.208840784,4.070150851,2.762755155,1.683333238,0.887909726,0.298085006,0.005161758,0.000200338,0.000478987,NA,0.605595262
TotalEps,9.677169071,6.047678536,4.145525318,2.806218316,1.802874184,0.895410538,0.329224586,0.016117352,6.74E-05,8.31E-05,NA,0.618604406
TotalEps,10.12814493,6.499122626,4.277609633,3.021502663,1.876536354,1.005673585,0.37546539,0.009873641,0.00012206,0.000207711,NA,1.00E-05
TotalEps,10.44333681,6.282583519,4.250676594,2.895404659,1.908177195,0.977182154,0.374384499,0.022051605,0.000563408,5.60E-05,NA,1.00E-05
TotalEps,9.76117213,5.919961206,3.974351259,2.693084484,1.677943007,0.945204668,0.316090663,0.014481166,0.000646905,0.000410097,NA,0.630673309
TotalEps,9.622522238,5.748982417,3.942851371,2.747779144,1.587330332,0.836546774,0.278340337,0.006084704,0.000480084,0.000181721,NA,0.633813086
TotalEps,9.948491114,6.185880331,4.171069105,2.845465139,1.824052038,0.947291391,0.376391663,0.030692532,0.000153369,0.000333418,NA,0.606722983
TotalEps,9.830134496,5.888480081,4.071307069,2.787231138,1.656112329,0.86111042,0.298937448,0.021571356,0.00018136,0.000409739,NA,0.63051052
TotalEps,9.668802143,5.995438823,3.98570915,2.737622496,1.623618223,0.833067101,0.284992029,0.019655361,0.000160738,0.000252869,NA,0.619049523
TotalEps,9.930662817,5.91339722,4.142258067,2.8455946,1.785184917,0.989317378,0.360338144,0.017613875,0.00035446,2.17E-05,NA,0.610422408
TotalEps,9.906783782,6.109302917,4.094491192,2.785836762,1.730050627,0.952454479,0.308108686,0.013054835,0.000501617,0.000276688,NA,0.619819367
TotalEps,9.932211612,6.04508304,4.124315765,2.875961149,1.783178826,0.925133864,0.33769554,0.020445329,0.000213318,1.68E-05,NA,0.625800821
TotalEps,9.965156484,5.885649515,4.132280718,2.902664299,1.825848498,0.919177147,0.341635125,0.013295845,0.000122291,0.000141686,NA,0.612293464
TotalEps,10.39960548,6.394806686,4.315175987,2.973176547,1.808433513,0.951227311,0.39203521,0.027863316,8.60E-05,9.28E-05,NA,1.00E-05
TotalEps,9.63909608,5.867979114,4.034376007,2.782512644,1.756465856,0.932025637,0.36832186,0.014982234,0.000153594,0.000298761,NA,0.62994167
TotalEps,9.664488972,5.83490856,3.993154696,2.689785393,1.621086966,0.832245355,0.332091797,0.017789718,0.000517318,0,NA,0.622614091
TotalEps,9.839616177,5.958716705,3.952169119,2.774653492,1.717621564,0.969075762,0.355631243,0.013911388,4.74E-05,0.000316755,NA,0.616238109
TotalEps,10.20924052,6.290436269,4.231548096,2.932348753,1.814442134,0.92501002,0.362478432,0.021918114,8.91E-05,0.000185954,NA,0.597714302
TotalEps,9.612522254,5.728562885,3.979971228,2.664783363,1.643327902,0.893403086,0.321213426,0.021694844,0.000156058,0.000247684,NA,0.616618894
TotalEps,9.292177097,5.874513591,3.987105656,2.678183344,1.602186341,0.899682036,0.292788872,0.0263351,0.000192181,0.000203803,NA,0.647755298
TotalEps,10.07369719,5.927231292,4.096776008,2.781655165,1.609649888,0.842596041,0.309349697,0.025196828,0.000359173,0.000326012,NA,0.602793039
TotalEps,10.04741663,6.068967136,4.202625958,2.891961307,1.787020791,0.978939402,0.364715503,0.022728703,0.000515331,9.82E-05,NA,0.600058154
TotalEps,9.832245054,5.871463931,3.94318197,2.658845884,1.631899363,0.834720129,0.30924152,0.017433229,0.000244638,0.000202007,NA,0.62435503
TotalEps,10.67462579,6.447502655,4.375053523,3.036612357,1.986143604,1.083400665,0.440094899,0.041443975,0.000199686,0.000359251,NA,1.00E-05
TotalEps,9.980669588,6.009987046,4.151461524,2.924658294,1.730407087,1.021524663,0.399057026,0.015993163,4.38E-06,0.000314211,NA,0.628495387
TotalEps,9.901793599,6.160719657,4.135164259,2.790421683,1.723768413,0.874905229,0.357639486,0.025944967,8.66E-05,0.000202739,NA,0.616655995
TotalEps,9.716138866,5.963588933,4.161659981,2.872017017,1.697219161,0.891348608,0.323226612,0.026386361,0.000114374,0.000238305,NA,0.613677906
TotalEps,9.951423217,5.853276137,3.944609126,2.601941957,1.641621074,0.829941744,0.301130459,0.000637397,0.000346342,0.000150905,NA,0.615136827
TotalEps,9.878182254,6.076896852,4.145732274,2.88716954,1.795852479,0.904051622,0.321319224,0.025958393,0.000151381,0.000259566,NA,0.621652751
TotalEps,9.978350489,6.132073796,4.168084808,2.947175545,1.79221213,0.946114097,0.326070005,0.016750885,0,0.000263189,NA,0.606462402
TotalEps,10.20098924,6.190603228,4.112873169,2.863628799,1.818780844,0.962606286,0.376735082,0.025987729,0.000193706,0.000218656,NA,0.616327302
TotalEps,10.56752031,6.557083349,4.457598719,3.069956156,1.910618627,1.094837331,0.416945032,0.011313242,0.00054359,0.00032745,NA,1.00E-05
TotalEps,10.00986801,6.001787934,4.01082946,2.813341772,1.766463079,0.898886604,0.291849404,0.006049147,0.000208921,0.000146406,NA,0.610014629
TotalEps,10.21621359,6.29738659,4.238970301,3.03872699,1.860283619,0.984204796,0.394490071,0.039673736,0.000613485,0.000360351,NA,1.00E-05
TotalEps,9.751937909,5.779718443,3.867975377,2.626738346,1.581196392,0.796671802,0.259916289,0.017557451,0.000191183,0.000336202,NA,0.640562322
TotalEps,10.09070324,6.274467644,4.205990291,2.921173501,1.722363334,0.93864476,0.260740668,0.011509449,0.000484767,0.000246774,NA,0.600400099
TotalEps,10.50103781,6.44904484,4.39112469,3.053168685,1.927900083,1.00458804,0.404097631,0.02966005,0.000616439,2.30E-06,NA,1.00E-05
TotalEps,9.899917133,6.052979975,4.046683181,2.675947479,1.66428563,0.820123733,0.275109017,0.014574193,0.000569214,9.93E-05,NA,0.612871574
TotalEps,9.786062833,6.012680773,4.175804216,2.87470901,1.683123749,0.89242408,0.31862805,0.026148966,0.00025524,0.0003654,NA,0.620388196
TotalEps,10.02716301,5.897192039,3.838250206,2.576647339,1.59345095,0.887624154,0.27856556,0.014879128,0.000345787,1.41E-05,NA,0.632172819
TotalEps,9.941150301,5.886775631,4.063965833,2.746828461,1.707379068,0.923137291,0.297886069,0.006938849,0.000169127,0.00017778,NA,0.63442842
TotalEps,10.19357874,6.135039604,4.221352217,2.930024417,1.787211341,0.969981874,0.364609725,0.032057616,6.27E-05,9.96E-05,NA,0.584838885
TotalEps,10.48383458,6.536936256,4.469037281,3.159816887,2.011488078,1.130413998,0.462501502,0.056929838,0.000141264,0.000447767,NA,1.00E-05
TotalEps,10.03910153,6.310802993,4.226635464,2.862758922,1.77884965,0.944646007,0.305942194,0.01724161,9.00E-05,0.000305516,NA,0.609303852
TotalEps,9.907718585,5.999439136,4.115910392,2.894701001,1.690878061,0.90491762,0.294132048,0.009270364,0.000260299,0.000359708,NA,0.620071814
TotalEps,9.858146367,5.905836292,4.033074812,2.653511102,1.666306285,0.902951267,0.283720654,0.015254315,0.00022086,0.000236374,NA,0.632782702
TotalEps,9.550247918,5.957047897,4.092102333,2.79123636,1.69113243,0.971178146,0.393389274,0.037608738,0,0.000280562,NA,0.609135125
TotalEps,9.656615655,5.980083701,4.066187741,2.772839564,1.630391505,0.860408681,0.313638517,0.016411917,0.000384034,0.000286196,NA,0.619740876
TotalEps,10.59825898,6.310243532,4.388203875,3.04970031,1.902031726,1.052082096,0.388938352,0.039341549,0.000693936,0.000367832,NA,1.00E-05
TotalEps,9.567294608,5.896287449,3.931312527,2.625192543,1.616528341,0.870927958,0.307927176,0.01298914,0.00045735,0.000387976,NA,0.637926346
TotalEps,9.99777934,6.052082328,4.100205816,2.80429856,1.678868,0.884357321,0.299893139,0.015197881,8.16E-05,0.000231566,NA,0.625886811
TotalEps,10.11415174,6.217370721,4.115049539,2.856974354,1.801626235,0.919948972,0.292443108,0.029187719,0.000361039,9.77E-05,NA,0.598035128
TotalEps,9.976498719,6.004429042,4.069384312,2.767505743,1.676651237,0.867708778,0.29438517,0.020142349,0.000145606,0.000263429,NA,0.614519917
TotalEps,9.865858249,6.022191381,4.093247702,2.881316153,1.702569881,0.852943027,0.278383668,0.028857574,0.000216818,0.00022825,NA,0.61678354
TotalEps,9.577581112,5.924485213,4.00973148,2.67318215,1.668766209,0.899265237,0.298079254,0.022265865,0.000588826,0.000138468,NA,0.623904549
TotalEps,9.88563423,6.034423163,4.074720647,2.893680074,1.777958307,0.922064962,0.346260488,0.023936384,0.000389536,0.000191576,NA,0.624873509
TotalEps,10.65943217,6.442848032,4.399102531,3.179656628,2.014179082,1.09490269,0.468848607,0.057614291,4.01E-05,0.000365303,NA,1.00E-05
TotalEps,10.39153965,6.059894647,4.12592369,2.878599166,1.745994954,0.969672274,0.2755661,0.01323813,0.000177238,0.000103223,NA,0.593658515
TotalEps,9.881083179,6.259452449,4.147843017,2.911765886,1.74020577,0.922113548,0.322258961,0.023193554,0.000137278,0.000260167,NA,0.604880155
TotalEps,9.834918582,5.984310776,3.943013483,2.660431594,1.619511258,0.85390683,0.301172474,0.003487296,0.000582738,0.000229366,NA,0.628147568
TotalEps,9.699160133,5.770189572,4.0172182,2.763765535,1.715205816,0.85349673,0.322513754,0.020361649,0.000490537,0,NA,0.632082209
TotalEps,10.67096119,6.51223375,4.219227717,2.921595212,1.904889453,0.976301563,0.373670576,0.036898038,0.00065659,0.000281781,NA,1.00E-05
TotalEps,10.03872902,6.200770545,4.25573564,2.908264914,1.772567197,0.884823155,0.27936043,0.000365156,0.000354668,0.000470129,NA,0.585548167
TotalEps,9.83828084,6.065830204,4.138702408,2.837902013,1.751102602,0.881020742,0.314442737,0.030203383,0.000120709,0.000114326,NA,0.617429456
TotalEps,9.848704134,5.767689964,3.949058521,2.668565942,1.608733719,0.863429074,0.330537302,0.014938964,0.00061872,0.00042457,NA,0.626569735
TotalEps,10.03564719,6.07319259,4.129768218,2.888966485,1.746144064,0.933702275,0.297671966,0.014817748,0.000105304,0.000241286,NA,0.61707489
TotalEps,9.834936277,5.939975182,4.163681621,2.73890977,1.662285549,0.844014813,0.258575638,0.006274009,3.19E-05,0.000184365,NA,0.615004973
TotalEps,10.43841713,6.300136752,4.203809119,2.747766417,1.760759558,0.888703804,0.379791217,0.030540734,0.000520803,0.000191475,NA,1.00E-05
TotalEps,9.640215514,5.787952138,3.983098798,2.79892754,1.754262049,0.885609302,0.330719313,0.025127864,0.000171139,0.00026243,NA,0.621305047
TotalEps,9.926829247,6.021783101,4.197922673,2.896830394,1.842823579,0.896292187,0.353520505,0.034362642,0.000108643,0.000108174,NA,0.61373719
TotalEps,9.741201587,5.989287221,3.995594893,2.796006654,1.82690853,0.945332936,0.405751678,0.034527573,0.000221398,8.97E-05,NA,0.627900687
TotalEps,9.851657242,5.941005057,3.929767885,2.640138876,1.675301601,0.861969884,0.29485722,0.017685475,0.000278635,0.000388015,NA,0.616960512
TotalEps,9.89305465,6.047942485,4.062303147,2.829775825,1.667463128,0.834025579,0.273410492,0.00048656,0.000172613,0.000373582,NA,0.628838347
TotalEps,10.36810416,6.432816612,4.367362777,3.01184793,1.958177523,1.062740877,0.460422612,0.059938373,0.000105118,0.000297422,NA,1.00E-05
TotalEps,10.27224167,6.173000683,4.122885001,2.900963257,1.813559722,0.916318721,0.355315386,0.027304195,5.07E-05,0.000239483,NA,0.595631485
TotalEps,9.538934454,5.970348269,4.073950897,2.820336298,1.747089835,0.894473911,0.362695744,0.03257675,0.000257919,0,NA,0.633794109
TotalEps,10.21837555,6.036804939,4.163616657,2.855873563,1.748766963,0.939195054,0.370534463,0.026268241,0.000501239,7.98E-05,NA,0.608813836
TotalEps,9.945960517,6.056152489,4.02629055,2.77053082,1.658415338,0.853173586,0.275132177,0.004039027,0.000346378,0,NA,0.615420941
TotalEps,9.957363157,5.997512212,4.139018962,2.874027177,1.853416716,0.962526353,0.370777234,0.027030249,0.000430425,0.000170643,NA,0.603253809
TotalEps,9.789468538,6.00171547,4.073333829,2.838928513,1.736272853,0.884273828,0.341590999,0.005255167,0.000243866,0.000141173,NA,0.608101171
TotalEps,10.43222122,6.515329169,4.372921105,3.042533695,1.996766592,1.087871013,0.436985138,0.030317141,0.000480925,0.000154155,NA,1.00E-05
TotalEps,10.03713622,6.110394846,4.148653537,2.832444041,1.734470943,0.952831194,0.352248945,0.031395684,0.000128188,6.59E-05,NA,0.606095525
TotalEps,10.1036978,5.981251109,4.055242597,2.727394064,1.808968947,0.899483015,0.339401048,0.021187552,0.0002189,1.71E-05,NA,0.610234965
TotalEps,10.52286207,6.37677366,4.288974572,2.947891008,1.847042627,1.038936416,0.377203558,0.031728511,0.000739364,0.000141355,NA,1.00E-05
TotalEps,10.03400791,6.201484327,4.199291687,2.831870422,1.759434566,0.986209522,0.358438655,0.017200281,0.000371735,0.000293733,NA,0.603266723
TotalEps,9.937836921,5.95690043,4.156698869,2.841982403,1.745653604,0.903486409,0.294973617,0.015915328,0.000159642,0.000185306,NA,0.621764171
TotalEps,9.74198938,5.890731461,3.995403671,2.764646388,1.706805207,0.909580377,0.316374185,0.009363599,0.000110528,0.000629914,NA,0.613522633
TotalEps,9.763767671,5.917216532,4.089760952,2.874978347,1.838115617,0.913533847,0.315103562,0.02717059,0.00010057,9.39E-06,NA,0.612391345
TotalEps,9.693296267,6.04616301,4.032119011,2.757978058,1.686320441,0.897313881,0.306441421,0.016265767,0.000477502,0.000156577,NA,0.608187601
TotalEps,10.52317093,6.35691536,4.320699978,3.03183733,1.929853735,0.984105494,0.426521108,0.032461762,0.000569241,0.00017453,NA,1.00E-05
TotalEps,9.835083231,5.820563608,3.983458442,2.725252925,1.675620638,0.893482225,0.346466501,0.033096945,0.000221931,0.000359375,NA,0.624731413
TotalEps,10.03308208,6.019490757,4.054262833,2.795098451,1.741171996,0.898498992,0.285736361,0.009147265,0.000228417,4.39E-05,NA,0.615058735
TotalEps,9.928481917,6.015166577,4.071594954,2.801067079,1.748303841,0.903615053,0.327759414,0.017027974,0.000210612,4.90E-05,NA,0.609957869
TotalEps,9.919824645,6.097520272,4.115107567,2.855376988,1.871027454,0.968422292,0.402505093,0.017178951,0.000104019,8.86E-05,NA,0.599513032
TotalEps,9.648566858,5.701674144,4.031028729,2.761198319,1.670979903,0.911232964,0.297621495,0.020611851,8.14E-05,0.000212905,NA,0.633484766
TotalEps,9.946600104,6.063482999,4.006409445,2.808180673,1.649110928,0.884549175,0.313395509,0.020612876,0.00037974,0.000340778,NA,0.617269227
TotalEps,9.946047385,6.005835627,4.202979911,2.953868139,1.805278801,0.963283059,0.359098777,0.026568427,0.000108275,0.0001959,NA,0.615757459
TotalEps,9.894674607,5.947714719,4.0823314,2.847174309,1.761979711,0.919464372,0.357292017,0.009054875,0.000164372,0.000283355,NA,0.631415404
TotalEps,9.857070126,6.135149759,3.995602792,2.653410752,1.646901086,0.833113993,0.33321894,0.018271893,0.000215756,0.000125262,NA,0.61039319
TotalEps,9.981697472,5.985870184,4.006804533,2.798553324,1.771167205,0.978173849,0.361488159,0.02725658,4.26E-05,8.04E-05,NA,0.626758717
TotalEps,9.989615247,6.13159634,4.162684075,2.924136717,1.884458595,0.966326022,0.297465368,0.025479907,0.000321427,0.000208878,NA,0.602910176
TotalEps,9.755426973,5.950581374,4.007838148,2.67356771,1.680606345,0.899108687,0.317076322,0.022858377,0.000114802,0.000176683,NA,0.629568497
TotalEps,10.06088335,5.817791629,3.99948969,2.712219691,1.673678779,0.855926765,0.290186263,0.011302174,0.000124302,0.000344699,NA,0.626372277
TotalEps,9.903487227,5.999463582,4.157321139,2.962278298,1.833768847,0.915770373,0.347086798,0.040139366,8.78E-07,0,NA,0.624046632
TotalEps,9.92429407,6.052212406,4.078482824,2.741208746,1.729972415,0.901548647,0.294470692,0.031501763,0.000279809,3.38E-05,NA,0.611655497
TotalEps,9.845967622,6.042566647,4.080405623,2.712699525,1.64388851,0.876170376,0.305755954,0.017117357,2.33E-05,9.20E-05,NA,0.614651607
TotalEps,9.773846361,5.90905472,3.823475194,2.568011867,1.56780029,0.786272743,0.246704145,0.004321471,6.11E-05,0.00035929,NA,0.644460805
TotalEps,9.893740095,6.219477669,4.167783046,2.726807186,1.745155868,0.935147589,0.305679559,0.008411181,0.000524253,0.000308124,NA,0.616088227
TotalEps,9.365120664,5.741087736,3.880625849,2.734880096,1.648890593,0.798426302,0.252700197,0.016900207,9.88E-05,0.000319798,NA,0.64777502
TotalEps,10.11890277,6.268851342,4.28936831,3.02520523,1.82307004,0.913864373,0.339455232,0.021822655,0.000406658,0.000212221,NA,0.599349704
TotalEps,10.47724529,6.381476026,4.323543327,3.032869893,1.907917897,1.058877676,0.454120509,0.047313149,0.000485917,0.000109041,NA,1.00E-05
TotalEps,10.13128295,6.285524825,4.182537785,2.855900445,1.732112065,0.962341236,0.414163617,0.038730268,0.000230106,0.0003152,NA,0.598465509
TotalEps,9.758553972,5.934855913,3.949489977,2.743528539,1.652010379,0.888724356,0.279131409,0.012758913,6.96E-05,0.000455881,NA,0.615727617
TotalEps,9.758686329,6.044776625,4.064936102,2.855900016,1.74425937,0.971434003,0.335135428,0.022395954,0.000150694,0.000246159,NA,0.620375679
TotalEps,10.00555782,6.098556681,4.117023818,2.829487456,1.759709629,0.973897171,0.366101146,0.024504221,7.25E-07,0.000278947,NA,0.61392886
TotalEps,9.663361309,5.959808802,3.967686904,2.720549041,1.692977191,1.004847606,0.300994166,0.024755412,6.76E-05,0.00023976,NA,0.627451335
TotalEps,10.34042708,6.162584834,4.278463512,2.922479492,1.859350584,1.032566269,0.439745445,0.037648142,0.000484607,3.13E-05,NA,1.00E-05
TotalEps,9.675181818,6.12398969,4.212878444,3.010704284,1.919731598,1.013627086,0.371389047,0.039816857,0.000255643,0.00034193,NA,0.597546491
TotalEps,9.919886577,6.10562636,4.154483801,2.828389724,1.657862668,0.858879777,0.288956494,0.002976423,0.000276447,0.000230144,NA,0.617920991
TotalEps,9.775831216,6.02795867,3.938242232,2.67941313,1.562625029,0.779596066,0.293472805,0.010571624,0.000486057,0.000403075,NA,0.633626299
TotalEps,10.1442224,6.141168245,4.099559324,2.867838802,1.746695365,0.965129129,0.30727432,0.018269832,0.000130597,0.000133883,NA,0.612615066
TotalEps,9.96508787,6.055915911,4.139799659,2.896648904,1.705628408,0.923277366,0.340819046,0.016387412,5.96E-05,0.000252619,NA,0.618758935
TotalEps,10.26799102,6.298898956,4.156460446,2.742802387,1.737759835,0.934917738,0.353320073,0.022904249,7.32E-05,0.000142324,NA,0.593925005
TotalEps,10.02932816,6.083014979,4.155580382,2.89459666,1.783180802,0.870383507,0.272079071,0.000441102,0.000329016,0.000115371,NA,0.613485747
TotalEps,9.972175347,5.930462379,4.122982568,2.844280485,1.814835298,0.925650218,0.328345507,0.02118081,0.00014956,0.000134663,NA,0.619213963
TotalEps,9.905471181,5.991556394,4.161349328,2.735317614,1.656578646,0.865368996,0.300302317,0.032766568,0.00024768,0.000530148,NA,0.611785163
TotalEps,9.88910469,5.983517056,4.028220488,2.756766263,1.731779452,0.896752729,0.352067681,0.026106962,0.000439878,0,NA,0.618067802
TotalEps,9.96583109,6.105990006,4.111892916,2.850474936,1.714107325,0.938238701,0.318496662,0.014395928,0.000434775,0.000282714,NA,0.613888157
TotalEps,10.25398164,6.343450299,4.309542056,3.035575016,1.847486969,1.005050068,0.336986899,0.024915748,0.000397412,0.000270884,NA,0.587023896
TotalEps,10.08343329,5.982469816,4.032305402,2.815325538,1.7254864,0.907450044,0.319612745,0.02321958,5.40E-05,0.000214274,NA,0.622015818
TotalEps,9.78654754,6.010307118,4.180749773,2.883234719,1.724843283,0.995958754,0.374740194,0.03646325,0.000180145,0.000142481,NA,0.640302876
TotalEps,9.948263107,6.050010307,4.158204247,2.91766342,1.827963113,0.900798424,0.350282674,0.021896196,0.000246851,0.000489496,NA,0.614158219
TotalEps,9.899441483,6.274493973,4.219023476,2.79025015,1.806900265,0.949165465,0.408185325,0.030821643,0.000215647,0.000260672,NA,0.611558302
TotalEps,9.73318575,5.881051909,4.066311109,2.71646169,1.634144013,0.892393255,0.262772541,0.012950866,0.000224542,0.000332738,NA,0.623603084
TotalEps,9.658133501,5.846992994,4.05887503,2.764678509,1.685401655,0.855209605,0.256883829,0.008346063,0.000175967,0.000497615,NA,0.628087189
TotalEps,9.931919399,5.888562343,4.046007354,2.689996327,1.583064124,0.864451222,0.236534433,0.013615245,0.000163276,0.000145818,NA,0.630721817
TotalEps,9.645349091,5.995586518,4.021104939,2.767136324,1.683438764,0.933197783,0.314141243,0.011248781,9.11E-05,0.000185562,NA,0.633234175
TotalEps,10.24089304,6.347418094,4.393958671,3.046278024,1.914006848,1.084104403,0.433249831,0.043364275,0.000398526,0.000497126,NA,1.00E-05
TotalEps,10.38984187,6.43565846,4.402225798,3.075681989,1.983063859,0.995339475,0.359895698,0.039693244,0.000142991,0.00027947,NA,1.00E-05
TotalEps,9.739909313,6.031509268,4.002089944,2.712423225,1.731029064,0.955580243,0.344680909,0.033284905,0.00017296,0,NA,0.607757171
TotalEps,9.595316324,5.915111128,4.066669857,2.768592085,1.730650343,0.909086285,0.394139653,0.027989625,0.000370258,0.000316754,NA,0.632642372
TotalEps,10.06469368,6.157612516,4.087947528,2.655382658,1.702454246,0.922465541,0.363056312,0.031766915,5.98E-05,0.000181835,NA,0.608593527
TotalEps,10.06285633,6.106658144,4.199508851,2.944364776,1.849778864,0.943414572,0.359248826,0.03101526,0.000352867,0.000191917,NA,0.601013543
TotalEps,10.05978063,6.042760825,4.081075335,2.77218068,1.721467189,0.935610592,0.307187232,0.005584225,0.000690362,0.000291972,NA,0.617908019
TotalEps,10.3268016,6.346124559,4.291573985,2.991199668,1.895058634,1.04248321,0.412981931,0.030470926,0.00017874,0.000194105,NA,1.00E-05
TotalEps,10.15727118,6.253327281,4.273574624,2.958851192,1.794331829,0.975360199,0.389063426,0.031688282,0.000183431,0.000294508,NA,0.591244064
TotalEps,9.851408747,6.111532898,4.246955214,2.965030363,1.78378934,0.978651617,0.380852977,0.033288902,0.000229974,0.000186171,NA,0.598056663
TotalEps,9.627349732,5.930961265,4.07325414,2.776720342,1.649900212,0.899406317,0.282533186,0.018052638,0.000529129,0.000288182,NA,0.611764438
TotalEps,10.14201795,5.951487103,4.038369078,2.705974469,1.783986966,0.976981111,0.410501749,0.032456886,0.000492292,0,NA,0.612469766
TotalEps,9.845416622,5.996125359,4.090614105,2.697835817,1.60921086,0.882592726,0.313195246,0.020151819,0.000130876,0.000230035,NA,0.61236682
TotalEps,9.979953341,6.04390839,4.08407855,2.693561192,1.722601654,0.852975916,0.299809029,0.019483764,0,9.69E-05,NA,0.617421475
TotalEps,9.886414025,5.905885324,4.044641629,2.687875568,1.573384454,0.811226301,0.254431205,0.000550254,0.000211123,9.44E-05,NA,0.617433861
TotalEps,9.766427743,5.948939566,4.138685123,2.868764008,1.678874781,0.886951998,0.316317472,0.018400412,1.76E-05,0.000513627,NA,0.616353858
TotalEps,10.0886729,6.062214485,4.08985033,2.91167207,1.777323468,0.935033529,0.359007087,0.012521769,0.000354423,0.000189874,NA,0.600732094
TotalEps,9.830829002,5.926722467,4.013983685,2.712570906,1.633608058,0.813820948,0.280080983,0.006497757,5.71E-05,0,NA,0.625662194
TotalEps,9.922477713,6.160633903,4.138569428,2.847712873,1.77155703,0.994283563,0.359636856,0.01943794,0.000516782,0.000131502,NA,0.623133909
TotalEps,10.07255306,6.106017373,4.131313345,2.847124875,1.66017328,0.890482623,0.383246775,0.035358246,0.000236355,0.00030704,NA,0.620533449
TotalEps,9.952004937,6.139730208,4.11522285,2.971806122,1.794634742,0.910991716,0.343004641,0.018068143,7.83E-05,5.53E-05,NA,0.609193493
TotalEps,9.988461914,6.096953917,4.110466006,2.798706194,1.611868944,0.808226753,0.282682535,0.015653561,0.000213318,0.000246517,NA,0.619121809
TotalEps,10.13466072,6.063596974,4.126330528,2.860744351,1.767048294,0.972045892,0.358804552,0.039307075,0.000180794,6.53E-06,NA,0.599775029
TotalEps,9.933444057,6.132973886,4.08704597,2.86143887,1.774090846,0.936809007,0.28157877,0.021422914,0.000248191,0.000147268,NA,0.618294591
TotalEps,9.446993641,6.149309987,4.124863285,2.83937027,1.712371527,0.918463848,0.311154824,0.00893119,0.000261451,0.000415762,NA,0.621340386
TotalEps,9.945614087,6.252456201,4.135160113,2.821997824,1.774712945,0.9312997,0.346397892,0.016653869,0.000186552,0.000115396,NA,0.604755081
TotalEps,10.2165853,5.975288867,3.993645574,2.699260987,1.680845847,0.89076076,0.314758534,0.016819487,3.55E-05,6.58E-05,NA,0.6125362
TotalEps,10.41687529,6.545247055,4.418283557,3.071329702,1.988579398,1.090797638,0.442424919,0.036422655,0.000269127,0.000142384,NA,1.00E-05
TotalEps,9.958333544,6.078203705,4.194555035,2.917818562,1.827248341,0.963407216,0.385792353,0.01619867,0,3.12E-05,NA,0.590030099
TotalEps,9.942816082,6.039879125,4.208062919,2.919479538,1.648550616,0.889017965,0.327972474,0.010301407,0.000641889,0.000397519,NA,0.602930293
TotalEps,9.963037353,6.070786962,4.026119717,2.674276185,1.626974388,0.88486359,0.270421579,0.013990045,0.000264444,8.01E-05,NA,0.625560398
TotalEps,9.935135259,6.017370812,4.111920613,2.796727614,1.699175211,0.9028114,0.27704752,0.009880826,0.000555019,0.000210972,NA,0.607334367
TotalEps,9.998035804,6.19711766,4.154411705,2.850981894,1.744225741,0.976743469,0.35648383,0.022598807,0.000476556,0.000436993,NA,0.618461472
TotalEps,9.985340185,6.067642876,4.058116081,2.802110207,1.688537796,0.877846829,0.34734785,0.022320423,0.000223376,8.69E-05,NA,0.61841893
TotalEps,9.623975676,6.007053273,4.043481713,2.701640358,1.602819839,0.85411496,0.314222524,0.009826933,0.000355338,0.000290988,NA,0.611239725
TotalEps,10.17637721,6.09060254,4.054000491,2.788939826,1.773521757,0.907747331,0.294463465,0.014948363,0.000165121,0.000190678,NA,0.614247127
TotalEps,9.838693958,6.067960843,4.1167555,2.79188848,1.73849163,0.947106958,0.359346916,0.005888934,0.000520055,0.000180958,NA,0.619591999
