,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MSE,7.514912397,6.746914521,6.514562231,6.445703088,6.436971743,6.402774663,6.36951882,6.325745301,6.323928463,6.323899229,NA,5.826612128,10.43516053,9.471185078,9.118034371
MSE,9.270657567,8.245834313,7.856137178,7.708624099,7.531224589,7.49649895,7.526317799,7.562801642,7.566246938,7.566250254,NA,7.09666577,11.6829075,9.211936738,10.8399068
MSE,8.622929137,7.609775014,7.084283788,6.827040046,6.783269507,6.702751305,6.682094689,6.711345134,6.711802482,6.711748239,NA,6.238491288,11.54302679,9.649660157,10.66593519
MSE,7.665062728,6.5757983,6.074691331,5.822892093,5.646680406,5.635697797,5.603492769,5.56921712,5.569318606,5.569287593,NA,5.202739462,10.17411066,9.145534242,9.00895267
MSE,7.338294745,5.783640961,5.407675673,5.091635396,4.982859812,4.924634134,4.888166681,4.849082857,4.847422036,4.847431165,NA,4.539280645,9.445565618,8.23510366,8.530195792
MSE,8.355459551,7.697053565,7.31165827,7.157821705,7.067222345,7.074692221,7.08980239,7.073278676,7.073136816,7.073120414,NA,6.646033522,11.13240043,8.874850433,9.630352576
MSE,7.784806105,6.677317407,6.410514202,6.279473552,6.155841995,5.980022704,5.866744754,5.819714491,5.814667732,5.814677114,NA,5.499848769,11.25583267,7.99982709,10.96383845
MSE,8.307426307,7.273830269,6.943238858,6.730888411,6.616401455,6.580169011,6.45227255,6.414789743,6.413359726,6.413363043,NA,6.303140416,9.785669766,9.981238014,9.515012758
MSE,8.053235403,6.844039842,6.429509144,6.23424785,6.099787754,6.03212961,6.03119092,6.063024318,6.065946338,6.065890071,NA,5.513990145,11.55778658,9.049651828,10.62198675
MSE,7.077766942,6.164209369,5.863128523,5.542542223,5.487499131,5.304456303,5.225302104,5.256565261,5.258555613,5.258558909,NA,5.207805956,10.11955657,9.019693237,8.906974084
MSE,7.899480162,6.557495533,6.146036961,6.00372737,5.915068335,5.847647228,5.827800409,5.845334637,5.843770425,5.843800504,NA,5.047893871,10.38179166,9.35394232,10.33727733
MSE,6.867458592,5.736674459,5.606499884,5.544542166,5.484278037,5.443795264,5.357776112,5.30337977,5.303226306,5.303152389,NA,4.655564278,10.23853809,8.873692976,8.624613253
MSE,7.006752285,6.061435384,5.649641626,5.233203161,5.124822368,4.85395376,4.876805079,4.869839488,4.861724275,4.861593524,NA,4.860823778,10.09854496,9.41007627,9.254458376
MSE,8.272523927,7.678180621,7.355536377,7.195973969,7.037772427,6.976061029,6.860875514,6.827295406,6.826395053,6.826387275,NA,6.902644906,10.92590405,9.88912425,9.802623777
MSE,8.529378661,7.161500837,6.537030034,6.258447819,6.083762013,6.020183197,6.000441394,5.989715164,5.988526892,5.988518302,NA,5.605432925,9.998733294,7.961589172,8.928799739
MSE,7.94883548,7.207966769,6.871878325,6.763978954,6.746268627,6.769213343,6.728141988,6.700328934,6.700081187,6.700063806,NA,6.178867503,11.42787599,9.960327071,9.633165584
MSE,6.809436673,5.408549924,4.933352641,4.81494542,4.823403743,4.817619532,4.857976373,4.897125092,4.896892215,4.896843137,NA,4.615517651,10.47841053,8.343121035,8.621385636
MSE,7.915741277,6.937351199,6.494664776,6.213395146,6.149623052,6.100109307,6.139244561,6.157556424,6.158592457,6.158574382,NA,5.445957902,10.40059951,7.329307293,8.95154898
MSE,8.52780693,7.662271621,7.276520966,7.092665849,6.991882348,6.966335988,6.98142206,6.99567363,6.994459605,6.994426094,NA,6.815243138,11.11306402,10.82436122,10.37926076
MSE,7.933465333,6.853126922,6.077672208,5.750776167,5.673306933,5.618460738,5.528572679,5.508741776,5.509064513,5.508990028,NA,5.482044488,10.6543866,8.954811957,9.24247524
MSE,7.323081748,5.949265781,5.313611636,5.093869698,4.976182118,5.00409873,5.03244948,5.104610757,5.105555682,5.105452576,NA,4.39040583,10.47813832,8.616091058,9.059526052
MSE,7.189385016,6.019752447,5.562902687,5.230759912,4.911586042,4.757857193,4.765318323,4.787938081,4.787543462,4.787588394,NA,4.732800028,10.92440306,8.543059792,9.242560688
MSE,7.216633715,6.123829676,5.624275343,5.436072365,5.359259251,5.319099018,5.291548845,5.309823529,5.311158601,5.311170285,NA,5.067565936,9.666893193,9.30636311,8.99064161
MSE,8.148760528,7.353064684,6.970236694,6.807898613,6.73909308,6.680374161,6.635141611,6.623065009,6.621865618,6.621835561,NA,6.597180407,10.06764645,9.078239899,9.206682142
MSE,7.85748613,6.653314499,6.351241294,6.31818426,6.231674505,6.200866443,6.196896831,6.220546594,6.223979642,6.223999222,NA,5.877034202,10.10262582,9.161054808,8.828615595
MSE,7.934849678,6.629537892,6.051260276,5.760295347,5.647326901,5.575902727,5.492036866,5.458110571,5.458098254,5.458115306,NA,4.967420992,9.529628224,8.295523616,8.935607625
MSE,8.008409256,6.960445719,6.588024696,6.472773972,6.346252237,6.274085223,6.217456514,6.185495176,6.187138361,6.187123553,NA,5.900637997,11.32710389,7.477387395,10.35372942
MSE,7.248284477,6.384278049,6.272095344,6.116041602,6.048030256,6.021533897,6.008324296,5.994263868,5.994882194,5.994748001,NA,6.024226277,10.05055229,9.342902856,9.094303976
MSE,7.502542711,6.099262765,5.597096845,5.358310818,5.240576032,5.164732297,5.179945454,5.217566523,5.221105461,5.221124291,NA,4.201085512,10.03153417,8.571628545,9.309268674
MSE,7.037788005,6.070264236,5.691057579,5.512679588,5.458835029,5.367474083,5.381310786,5.375213434,5.375520274,5.375535513,NA,4.997044213,10.12782098,9.098753444,8.553038998
MSE,7.408235531,6.341917813,5.921086622,5.796112346,5.635888398,5.566144064,5.583698846,5.529301577,5.529296624,5.529304744,NA,5.470862313,9.744329935,7.934212124,8.431628933
MSE,7.762710592,6.169202923,5.558279174,5.376888592,5.190953078,4.979071281,4.872027214,4.885003831,4.887552255,4.887579965,NA,4.760514093,10.58330474,8.787816702,8.718711399
MSE,8.134108934,7.359865214,7.074897558,6.98733417,6.775503196,6.621102605,6.481159057,6.426696162,6.424846282,6.424879972,NA,6.615177862,10.35088293,10.30135134,10.00047252
MSE,8.101968811,7.001628993,6.539979642,6.296247962,6.09558819,6.009183194,6.016955748,6.028562589,6.028719912,6.028715884,NA,5.58264956,10.00443116,9.326743493,9.282028912
MSE,7.816576117,6.759968016,6.33754663,6.096124183,6.033061494,6.019039454,5.974488758,5.951306726,5.953000693,5.953014097,NA,5.59774152,10.43310584,10.04700625,9.087165992
MSE,8.228152818,6.935974854,6.626077855,6.528937138,6.408671012,6.362071085,6.450280037,6.485339273,6.493274881,6.493172095,NA,5.587245481,9.183404258,8.68986624,8.223656893
MSE,7.336376712,6.239545974,5.816050477,5.578783209,5.522452258,5.503844897,5.486945468,5.509168155,5.511886967,5.512003166,NA,5.192488535,9.703074237,8.972622123,9.891359564
MSE,6.797811163,5.970683587,5.836897034,5.694714895,5.562488598,5.509281777,5.4583566,5.459136749,5.462506797,5.462529451,NA,5.344261042,10.87360293,9.083085308,8.467221093
MSE,8.024656229,6.645360455,6.169076372,6.019726952,5.960899232,5.878079686,5.933030251,5.883645945,5.881689009,5.881623285,NA,5.219114455,10.83870221,8.725576679,9.069712189
MSE,8.41490644,7.350133996,6.793901516,6.402959439,6.268328361,6.092740292,6.060064276,6.077350627,6.082239698,6.082275527,NA,5.616025816,11.2222187,9.056228148,9.459769661
MSE,7.780379674,6.588341408,5.929140008,5.701622152,5.513189298,5.439698974,5.416430906,5.434580852,5.437263445,5.437225374,NA,5.341545574,10.12481119,8.669542871,9.029474716
MSE,8.094965208,7.104484281,6.553231604,6.415012806,6.379318767,6.28818606,6.356292897,6.427096877,6.428681926,6.428675293,NA,6.227453195,9.653245527,8.689051839,10.09984247
MSE,8.015230108,7.065509984,6.633759748,6.475432425,6.392821981,6.30538173,6.338428299,6.347925759,6.348029391,6.348048509,NA,5.796135327,10.11598571,7.969053077,9.061681164
MSE,8.142692526,7.050326754,6.50501006,6.284470107,6.06587885,5.965792973,5.95370443,5.92780809,5.924494729,5.92440412,NA,5.25121133,11.41984203,9.031540354,10.45767346
MSE,7.581683934,6.066064032,5.709414171,5.692231844,5.691330292,5.653242479,5.657635477,5.68557998,5.685758248,5.68569412,NA,5.353537575,11.38032836,8.781082309,9.235615199
MSE,8.053095399,6.854819279,6.575287005,6.410442064,6.235319036,6.160516175,6.197613393,6.205629228,6.205451152,6.205380208,NA,5.683116527,11.18640634,9.20230619,10.27833639
MSE,8.358680762,7.725275152,7.404944115,7.233703125,7.119939518,7.073858654,7.059720686,7.058110207,7.058579731,7.058546535,NA,6.976062546,11.09960244,8.301963311,10.80911031
MSE,7.936083357,7.249071459,7.070591373,7.052767782,6.972738974,6.989626797,6.979810488,6.930934565,6.928502411,6.928471913,NA,6.744458849,10.48564899,10.12766451,8.906216446
MSE,7.647124682,6.224550945,5.855137414,5.65866624,5.443507214,5.202588277,5.062585348,4.980194969,4.974955262,4.974920663,NA,4.439976289,9.64194677,7.432146037,8.579459028
MSE,7.968422179,7.059325004,6.866336579,6.813270898,6.69652709,6.669746334,6.613114741,6.567631275,6.567111698,6.567150714,NA,6.422307164,10.57708334,9.1477953,9.69228664
MSE,7.488567069,6.260769532,5.693463005,5.515825231,5.288570616,5.194351647,5.146116761,5.135079953,5.134934969,5.134987559,NA,4.487802299,9.6494573,8.506506116,9.113711322
MSE,7.811215887,6.319853074,5.727735771,5.44896782,5.325009413,5.286670301,5.307547633,5.312083221,5.312870491,5.312776956,NA,4.627932999,10.18061516,8.477769998,9.193228384
MSE,7.375693632,6.566525753,6.171936666,5.997913043,5.936998345,5.849802598,5.806551998,5.786506927,5.786109504,5.78609001,NA,5.452616147,11.04509349,8.577208561,9.735362283
MSE,8.095703318,7.096083976,6.738654736,6.493381567,6.440008913,6.449581471,6.424874684,6.406814278,6.402956495,6.402861059,NA,5.876653185,9.68259879,9.379617435,9.370632829
MSE,7.399851694,6.555835752,6.370509985,6.130775701,5.993981883,5.922325326,5.918884302,5.923598163,5.925034765,5.925020198,NA,5.620282299,9.965556731,8.739256952,9.207469775
MSE,8.198159116,7.267983543,6.91548635,6.72543994,6.6659702,6.639848992,6.621833561,6.639403066,6.643100179,6.643115889,NA,6.583444131,11.16209493,9.812269752,10.26646714
MSE,9.067204538,7.757513333,7.160037858,7.060443365,7.06074072,6.948682648,6.93464015,6.936875235,6.935558835,6.935646245,NA,6.6151871,10.95611535,10.35288477,9.308177649
MSE,6.801834876,5.957707656,5.412273499,5.218561118,5.21883205,5.216023668,5.214115549,5.206886619,5.208795097,5.20877622,NA,4.67531803,10.57998185,8.144384512,8.862665143
MSE,7.431340306,6.388476455,5.821967571,5.652928659,5.534418151,5.4427669,5.406123366,5.411618633,5.412111959,5.412042471,NA,5.248224777,10.40970524,8.851343422,8.52067512
MSE,7.846986884,6.300348005,5.962697957,6.003435817,6.046554232,6.067470166,6.062859188,6.074193968,6.075191085,6.075275301,NA,5.254423878,9.439972828,9.453375233,8.813925991
MSE,7.480534794,6.089417277,5.676517638,5.418213497,5.387843132,5.307278273,5.362748519,5.397452663,5.397234031,5.397253101,NA,4.879724349,10.39711555,8.816542222,9.025805979
MSE,6.710950034,5.477142166,5.191397488,4.950170853,4.905102487,4.91470966,4.913823401,4.925814956,4.924774996,4.924836976,NA,4.636604909,9.554853557,9.13051528,7.883311496
MSE,8.454279869,6.893209361,6.266633568,6.104062912,6.056374399,5.964935557,5.935630693,5.930953361,5.928905389,5.9289812,NA,5.917452965,10.42880532,9.543014754,9.204597577
MSE,7.472105619,6.297346579,6.002427405,5.794721331,5.639245397,5.615805121,5.608440438,5.563418767,5.561348597,5.56133456,NA,5.608303231,11.05060144,9.010500417,9.645417265
MSE,7.972999219,7.16753196,6.875567345,6.750912048,6.76789384,6.733385928,6.667987501,6.671434005,6.670880722,6.67088461,NA,6.426944675,12.24066158,9.205358562,10.67504829
MSE,8.358770274,7.011682633,6.536272364,6.402085309,6.358656418,6.305648443,6.341065067,6.37235264,6.375381595,6.37542761,NA,6.06343732,10.95766801,10.12079717,9.778227968
MSE,7.664900766,6.37219241,5.756882937,5.596900885,5.410631507,5.313405942,5.335675853,5.364976617,5.364862561,5.364920961,NA,4.936698628,9.371108108,8.902072828,8.908882819
MSE,8.205888066,7.033638234,6.781228718,6.610719088,6.510367668,6.358947433,6.384623142,6.414931802,6.420169257,6.420305017,NA,6.630316406,9.329453053,8.686591459,8.172813011
MSE,8.256460445,6.763405635,6.307485559,6.049299848,5.830492878,5.692650831,5.659955569,5.583401879,5.5737754,5.573716205,NA,5.431508516,10.77423244,10.15279555,9.181989695
MSE,7.797650782,6.608808472,6.162851501,5.946079871,5.793761852,5.743250168,5.78227079,5.796589378,5.800137654,5.800147089,NA,5.13260704,9.969481235,8.116852654,9.326176342
MSE,7.504553809,6.533490665,6.146784088,5.986316927,5.844418488,5.661559915,5.647597705,5.591461835,5.590528899,5.590588699,NA,5.387342954,11.04009916,8.922387107,10.07289484
MSE,8.653159829,7.46535714,7.101918221,6.919218433,6.71667262,6.567281781,6.564737703,6.538186377,6.533640752,6.533594546,NA,6.142241941,10.84876606,9.850506382,10.00176694
MSE,8.145598971,7.147517429,6.707490687,6.481247855,6.273245813,6.175750702,6.163779513,6.161739532,6.160968363,6.160894196,NA,6.015418599,11.39151811,9.205789132,9.706197321
MSE,7.493596145,6.146181322,5.495086901,5.11095151,5.016796454,4.941804292,4.959552752,4.985582246,4.987300986,4.987297186,NA,4.884440033,10.01768773,8.41662678,8.775760723
MSE,8.821584374,7.732195838,7.340555477,7.243913416,7.154442967,7.073672016,7.132504858,7.168138812,7.169269697,7.169279682,NA,6.385000388,11.57358983,8.449260644,10.68268447
MSE,7.167451873,6.12893084,5.727856755,5.483614987,5.335110975,5.302895045,5.264173883,5.269450249,5.272426175,5.272392948,NA,4.844015725,9.675637365,8.178051382,7.638725515
MSE,8.137639084,7.137863971,6.838108091,6.822819002,6.743933019,6.652150965,6.626969559,6.621326522,6.61995199,6.619952934,NA,6.2105584,9.716889681,8.393447807,8.852060654
MSE,7.350197755,6.420342157,5.879804196,5.654527013,5.36076547,5.121908558,5.046454637,5.039219751,5.040252328,5.040216037,NA,4.594659473,9.610759194,9.417702192,9.584147501
MSE,8.86770327,7.621731955,7.322644136,7.372378875,7.254474845,7.151020517,7.168604738,7.186329998,7.184673317,7.184663091,NA,6.702579426,11.62968567,9.521251814,10.85885578
MSE,9.068950878,8.074775512,7.621181753,7.278935871,7.076207671,6.891199148,6.868816772,6.874653793,6.874579794,6.874653645,NA,6.726090669,11.52334097,9.988523289,10.01442292
MSE,7.556846466,6.605529202,6.539721509,6.607811603,6.558341998,6.500922423,6.542838494,6.578223097,6.589313637,6.589434984,NA,5.760048931,10.8148521,9.038495065,9.861622973
MSE,6.939320313,5.859991106,5.506618293,5.460885056,5.43315417,5.463004294,5.419723358,5.422113357,5.424798076,5.424777377,NA,4.87843351,10.43439497,10.8275549,9.154416824
MSE,8.090180842,6.90022328,6.320241923,6.0432979,5.970286611,5.806973403,5.701896185,5.74023519,5.749292304,5.749286163,NA,5.385177179,9.760380476,8.582351743,8.616637708
MSE,9.069646322,7.934624957,7.446530449,7.096941822,6.970555015,6.936577003,6.893417001,6.891361622,6.888953686,6.888900094,NA,6.342047067,10.90982179,9.966697664,11.66801112
MSE,7.508074131,6.171028879,5.571782763,5.359143867,5.159694728,5.079113281,5.107471327,5.13848826,5.138812663,5.138753015,NA,4.505763379,9.277890929,8.805747382,8.554821814
MSE,8.323135425,7.31574678,6.966151755,6.993909553,6.983610065,6.935880087,6.916426926,6.926946897,6.928582112,6.928606305,NA,6.110259509,11.76310944,9.537884059,10.82341105
MSE,8.517436987,7.312314153,6.879126122,6.716141554,6.661840965,6.633017846,6.62645355,6.606850041,6.603867218,6.603812061,NA,6.537844953,10.87970926,10.3897505,10.56089452
MSE,8.272590034,6.800162328,6.423353787,6.189222505,6.014446512,5.969629768,5.9640009,5.953337761,5.95291575,5.952922296,NA,5.17216189,11.54986245,7.535342447,9.911560876
MSE,7.397406187,6.668908114,6.428145276,6.321014139,6.234441013,6.140991625,6.163880013,6.184597285,6.191425544,6.191329402,NA,5.652010193,10.07882541,8.769371286,9.676463973
MSE,7.691834041,6.708868013,6.281549113,6.154821296,6.003817735,5.955879925,5.989504999,5.966641854,5.965023638,5.96507367,NA,5.610031925,9.998641351,9.47378127,8.346691717
MSE,9.063412038,8.155994609,7.5408431,7.24570877,7.061991711,6.968142959,6.934888846,6.959509704,6.961408541,6.961354676,NA,6.401755275,10.48683704,9.650766867,10.02778553
MSE,7.79417199,6.546955786,5.922099355,5.701689274,5.525288073,5.444082878,5.432129926,5.452515074,5.453211392,5.453203884,NA,4.983938894,11.59334064,8.686580216,10.37034949
MSE,8.086507303,6.988397952,6.681623458,6.495164347,6.489128426,6.429859028,6.364121314,6.335888961,6.333561732,6.333583068,NA,6.206465835,10.41824149,9.743431748,10.21466879
MSE,7.830380164,7.061848824,6.646782444,6.305825393,5.953509022,5.82826261,5.774653725,5.770623276,5.771008328,5.771045458,NA,5.54983297,9.975262234,8.106158469,9.776338155
MSE,9.699416843,8.513574932,8.223021269,8.00973676,7.848544365,7.724827336,7.570162398,7.515005163,7.51366241,7.513661102,NA,7.694623911,11.23788108,9.235294726,10.04637103
MSE,8.418761875,7.407178145,7.127707877,7.044724795,7.01831611,7.054220131,7.106275543,7.145003613,7.14518888,7.145176779,NA,6.74670665,10.62179202,10.83364427,9.012079712
MSE,8.075670106,7.472083338,7.244688616,7.307706628,7.269055828,7.194354169,7.014237672,6.996539439,6.99857723,6.998609192,NA,6.713522526,11.00020693,10.47908998,9.481191955
MSE,8.382593873,7.073079308,6.696552853,6.550183125,6.387023924,6.334406569,6.357767237,6.362904923,6.36274404,6.362707681,NA,5.872542695,10.67116326,9.367343609,10.12659512
MSE,7.753924154,6.439710558,5.972724258,5.814425361,5.639679713,5.624204792,5.65616891,5.622341687,5.617140416,5.617087029,NA,4.891901566,10.13105285,9.230937559,8.683149774
MSE,6.997356205,5.335334624,4.861021789,4.71148141,4.540957385,4.415987134,4.412629098,4.453124298,4.460308745,4.460422424,NA,4.163666097,9.509611666,8.877004625,8.878557842
MSE,7.321643223,6.243447858,5.864771727,5.837105874,5.790896276,5.681490326,5.662280876,5.698295817,5.698398966,5.698409428,NA,4.94685555,8.907308809,8.924868932,7.68751433
MSE,8.78311522,7.501242371,6.959695219,6.660725346,6.466532334,6.32440997,6.303451407,6.296840335,6.297682634,6.297681799,NA,5.896659425,10.57930248,9.712918036,10.34376103
MSE,8.160501659,7.017882532,6.730634637,6.639405033,6.50395241,6.520030932,6.536654937,6.566431427,6.566736094,6.566903342,NA,5.791421726,11.1262976,9.918451219,9.188651536
MSE,6.96393749,5.849236015,5.30864807,5.041538413,4.856391041,4.756493786,4.735335545,4.708296267,4.710595262,4.710661771,NA,4.579537528,9.631832614,8.814229248,8.39315031
MSE,8.379578997,7.490851468,7.121060164,6.948167954,6.808762336,6.612720519,6.560757017,6.531033164,6.529757691,6.529760128,NA,6.596300923,10.71558621,8.314672733,9.23781014
MSE,8.045894229,6.609344082,6.133828147,5.946588094,5.843221063,5.711575604,5.645147153,5.659962362,5.66230997,5.662338298,NA,5.456623856,10.50018748,8.959789256,10.24456913
