,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
MAE,6.068017067,5.010629129,4.777839531,4.56855727,4.368965322,4.119309895,3.952389137,3.850472354,3.847766063,3.847752983,NA,4.147182634,8.989277635,6.505293608,7.723634351
MAE,6.182426595,5.221553224,4.881809362,4.745049064,4.426997726,4.203768061,4.073230203,4.085943876,4.084550161,4.084573663,NA,4.132075058,8.490837832,7.463998789,7.191013073
MAE,7.495208434,6.336372492,5.761569616,5.404131953,5.092458202,4.876573867,4.722267085,4.672418167,4.674292333,4.674299821,NA,4.633245821,9.041968307,6.638697787,8.579692586
MAE,6.096132976,5.274506425,4.653672084,4.45439715,4.150183669,3.911718818,3.751575175,3.726672607,3.725698056,3.725662121,NA,4.027332744,7.894950155,7.34431753,7.321109094
MAE,6.286146282,5.148286196,4.644243229,4.22490411,3.897131619,3.741543684,3.620510598,3.582456,3.588334067,3.588330467,NA,3.636916454,8.550415885,6.51368302,7.119131616
MAE,5.69217245,5.359525826,4.989073227,4.68896189,4.559055367,4.463716543,4.42951658,4.453477467,4.455054551,4.455129758,NA,4.255985977,7.318726863,6.959856212,7.18188543
MAE,6.323821243,5.210894307,4.69128466,4.354937307,4.090951833,3.91377046,3.767712451,3.727384115,3.726265521,3.726298976,NA,3.866248385,8.046075692,6.533514464,7.057378121
MAE,6.169101339,5.340875863,4.939013349,4.631315207,4.503298582,4.372312173,4.324452591,4.335279234,4.336255928,4.336283347,NA,3.890296166,8.48243408,7.239885362,7.297022472
MAE,6.059673751,4.825161106,4.285822378,4.102054183,3.975494563,3.755460274,3.648817792,3.617687361,3.624040166,3.624046958,NA,3.716427385,7.862540048,7.817873862,6.666152926
MAE,6.422561986,5.327219225,4.780268218,4.54079731,4.338037656,4.230670525,4.15715908,4.110235282,4.109141813,4.109133107,NA,3.591676531,8.987367364,7.64508104,7.62592683
MAE,6.549625817,5.48265645,4.975466494,4.562713732,4.187100678,3.854421254,3.777376144,3.77213365,3.778319223,3.778442583,NA,3.133955363,8.323649273,6.216046353,7.305335059
MAE,6.485047203,5.476856616,4.938385071,4.615916099,4.467175644,4.377909472,4.330494578,4.34051274,4.346739865,4.346860352,NA,4.07428266,8.589112336,7.058449635,7.634217424
MAE,6.367444249,5.250294276,4.817509551,4.363323495,4.119532692,3.923331724,3.861267022,3.832165053,3.838074844,3.838038433,NA,3.564281874,8.556219085,8.107110837,7.290884909
MAE,5.905256215,4.622669086,4.38273604,4.208954852,4.024768476,3.949802922,4.005987034,4.016895581,4.017068634,4.017059492,NA,3.587063239,9.632575038,7.096817565,7.797419875
MAE,6.213417078,4.846439029,4.28135549,4.013534237,3.83595547,3.692469386,3.583697966,3.502404374,3.498968053,3.498892611,NA,3.084415162,7.851491964,6.732269897,7.105110668
MAE,6.843805067,6.090357455,5.568931544,5.261787286,5.03709693,4.830989178,4.669570374,4.64776079,4.649264474,4.649230414,NA,4.204862973,8.811146986,8.075396783,7.820219357
MAE,5.911991414,4.935678554,4.542037359,4.252957785,3.875371557,3.809728631,3.822942912,3.830837253,3.830896293,3.830874913,NA,3.618605691,8.007637217,7.028417073,6.532706211
MAE,6.505440951,5.438548444,4.809459376,4.308616338,4.096418154,3.934689144,3.763487883,3.681173274,3.679809049,3.679793178,NA,3.738186656,7.270909938,7.449236614,6.722145443
MAE,5.795309045,4.774116016,4.275120394,3.855723649,3.793366451,3.747947412,3.664606071,3.624891165,3.627492008,3.627451357,NA,3.178670165,7.69554655,6.839773954,5.999521142
MAE,6.311832254,5.121383041,4.454118613,4.338808413,4.116066273,4.0328818,3.950543527,3.924454255,3.92487494,3.924818823,NA,3.62545481,8.338249259,7.643687606,7.77877718
MAE,5.700983376,4.964736627,4.675790278,4.491294504,4.350667925,4.277721932,4.194575585,4.174492401,4.166955087,4.167001646,NA,3.996085201,8.455917608,7.525293703,7.014255145
MAE,6.374212807,5.140020044,4.667616636,4.433912751,4.293149561,4.237447875,4.217301018,4.269227332,4.270330981,4.270426824,NA,3.851447157,7.43306688,7.297600281,6.07523565
MAE,6.396974737,5.34757547,4.859561638,4.469291354,4.176606437,3.978332673,3.850846566,3.860368369,3.864902767,3.864991208,NA,3.996781271,7.802853185,7.631245886,6.889556662
MAE,6.866487941,5.723974584,5.24123572,5.038218184,4.734175428,4.63292463,4.489133079,4.435896894,4.434859195,4.434813629,NA,4.159382063,8.241471705,8.150691572,7.566369111
MAE,5.764503617,4.878628363,4.309432347,4.031395686,3.794418591,3.519333178,3.349773715,3.310141097,3.314329331,3.314351639,NA,3.597792609,7.782506092,6.82156747,7.435344191
MAE,7.10911853,5.697727159,4.936975061,4.653224294,4.439190764,4.264800144,4.041113803,3.961813934,3.960250138,3.960170506,NA,3.588567239,8.127852532,7.851335378,7.098853257
MAE,6.191883459,5.118341604,4.626452844,4.394058929,4.247320175,4.066829999,3.964080493,3.9568084,3.956041025,3.9560251,NA,3.686963532,9.199112518,7.427596818,7.852714886
MAE,6.473321277,4.947967682,4.384522749,4.04087459,3.825433616,3.60794155,3.468703386,3.39564569,3.39270139,3.392714729,NA,3.025831503,8.266154033,6.381513546,7.203127993
MAE,6.142946212,5.065375701,4.667387235,4.313472264,4.027184389,3.764645944,3.549082839,3.49278332,3.492193546,3.492225928,NA,3.47724326,7.623671053,7.549569899,6.57731153
MAE,5.478083405,4.867214325,4.348646097,4.01846742,3.775406883,3.575098397,3.500585081,3.506455646,3.507620391,3.507546329,NA,3.16907841,8.019533782,6.560961817,6.566117839
MAE,6.066437626,5.086036594,4.561768372,4.167824205,3.934444746,3.770182238,3.694550627,3.713645007,3.715943031,3.715946534,NA,3.391370249,7.96613318,7.462561957,6.627476262
MAE,5.334071842,4.264400066,3.882274841,3.663230037,3.4805623,3.317698761,3.193038293,3.189204002,3.190385462,3.190363968,NA,3.370500519,7.540218258,6.917183786,6.118000199
MAE,6.198609439,5.021532911,4.578141274,4.256986747,3.957303536,3.777638057,3.700961545,3.68917247,3.692672183,3.692609139,NA,3.743973262,8.225863953,5.786409886,6.923821707
MAE,6.218425501,5.070232719,4.529129199,4.256520551,3.915578424,3.797795566,3.668481695,3.663956259,3.664747554,3.664829363,NA,3.421804988,8.675593414,6.586410221,7.565029808
MAE,5.704939236,4.9779006,4.732949166,4.445986412,4.174075971,3.991428452,3.921277154,3.917398997,3.917613672,3.917624877,NA,3.873019153,7.773286865,6.938784759,7.17761491
MAE,6.88111798,5.503577455,5.033759163,4.723502204,4.508017692,4.17834263,4.075010743,4.048971966,4.04934323,4.049480918,NA,3.446569493,8.740906921,6.998858944,7.479427399
MAE,6.687913665,5.417875941,4.818316574,4.524922414,4.273371431,4.15765775,4.043304377,4.015168151,4.018461008,4.018537908,NA,3.796206021,8.386212023,6.763795963,7.553213038
MAE,5.556973017,4.456044001,4.150499491,3.882568739,3.672526838,3.489491018,3.387075539,3.363483739,3.365260725,3.365212522,NA,3.630153344,8.209654481,7.266177317,7.223885296
MAE,6.169828758,5.093378682,4.747380872,4.410726112,4.231977716,4.056779364,3.97134203,3.978826674,3.979525739,3.979556256,NA,3.6753318,8.466890617,7.336162769,6.795324827
MAE,6.284230001,5.354202774,4.7241168,4.575805612,4.392672014,4.214611468,4.088856801,4.025320173,4.022490904,4.022486002,NA,3.882183167,6.873402344,7.055540491,6.832639463
MAE,6.630394181,5.515382694,5.073447457,4.688737841,4.33998678,4.155545191,4.052755653,4.007086773,4.010022292,4.009999163,NA,3.827947324,7.826060818,7.550502012,6.662174216
MAE,6.004320499,5.24369107,4.860004861,4.594569705,4.371038215,4.228022907,4.137629805,4.112307452,4.112632024,4.112598163,NA,3.856133497,7.80394128,6.404366981,6.852959485
MAE,6.311535722,4.841729312,4.525893627,4.306758361,4.160117418,3.924080917,3.829790568,3.812936912,3.811071947,3.811119286,NA,3.358997691,8.73096267,6.735409144,7.08924669
MAE,6.524765683,5.857462138,5.331924701,5.101550846,4.895033516,4.744346281,4.603555134,4.569355753,4.568558833,4.568530923,NA,4.419367868,8.399561832,7.725133452,7.742180995
MAE,6.018962718,5.141661983,4.759808574,4.496066941,4.180395186,3.896086597,3.810959374,3.776325284,3.772543765,3.772562363,NA,3.641840922,8.143711254,6.815273109,6.581787837
MAE,6.728718887,5.577062081,5.246854402,4.970927547,4.793040214,4.614129286,4.534409182,4.475955399,4.4750626,4.475071657,NA,4.308572361,9.026082822,7.410130969,7.630974184
MAE,6.257395892,5.316112564,4.707156759,4.444016297,4.153817761,3.989718535,3.90080556,3.872487135,3.87255269,3.87257418,NA,3.825739723,9.127600726,7.932823857,7.359654875
MAE,5.85351689,4.75287713,4.363535839,4.175995599,3.986511777,3.901395566,3.802826732,3.775002536,3.774980826,3.775040007,NA,3.806593579,8.966116302,6.797654961,6.860309712
MAE,5.722747764,4.93874812,4.727464579,4.389936886,4.12376675,3.870383412,3.779407451,3.732987531,3.732308774,3.732294516,NA,3.67310706,7.862624347,7.144676358,7.076469097
MAE,5.502398479,4.770939999,4.356772099,4.05513908,3.854613173,3.733407785,3.626833841,3.576677819,3.574512518,3.574517589,NA,3.426073135,7.910884313,7.719712386,6.908098586
MAE,6.543477236,5.523456944,4.891421767,4.527938505,4.187261058,4.030930334,3.969074606,3.954336008,3.961759985,3.961767882,NA,3.498638228,7.763292534,7.038796137,7.22938402
MAE,6.49546149,5.364244257,5.058556839,4.880766489,4.750835193,4.573123088,4.46619999,4.444158294,4.443576688,4.443483765,NA,4.374504248,8.771179237,6.776319941,7.814588206
MAE,6.024914643,5.363166641,5.051066597,4.843914967,4.746055834,4.568112585,4.420667982,4.382747641,4.392470348,4.392517794,NA,4.430366248,7.86336934,7.30266062,6.871303325
MAE,6.598905467,5.664308542,5.03462002,4.944602456,4.750671879,4.593353811,4.546755669,4.510658544,4.506869583,4.50691964,NA,4.168035023,8.360912681,7.643815442,7.077104513
MAE,6.0315066,5.150044894,4.706970106,4.342419119,4.183204902,4.04263051,4.00506146,4.0128593,4.012653843,4.012650773,NA,3.72249702,9.018934651,8.190590129,7.43741933
MAE,6.531147726,5.691377879,5.160795525,4.840164158,4.557507243,4.323143749,4.162551086,4.123536104,4.119579266,4.119583526,NA,4.374139916,8.456966141,7.239256331,7.44661117
MAE,6.039544666,4.997764748,4.475464193,4.224612026,4.042274706,3.895430908,3.859377166,3.809397409,3.810290859,3.810363051,NA,3.661002766,8.273327948,6.621498819,7.175968478
MAE,5.724613349,4.876628948,4.393221045,4.084825155,3.894567568,3.704455575,3.621933393,3.624476103,3.624845943,3.624896623,NA,3.859457117,7.464078884,6.539167804,6.801190596
MAE,6.774276422,5.459708938,4.736409066,4.298100926,4.155798456,4.067110004,3.96820434,3.90839307,3.900780886,3.900710364,NA,3.871348943,7.884844094,7.357120987,6.55367522
MAE,7.31737304,5.843678657,5.364959843,5.062469895,4.844272333,4.617782296,4.433940237,4.352815573,4.344809799,4.344754003,NA,3.964186498,9.066274494,6.882452734,7.577201741
MAE,7.062889898,5.913660984,5.509903216,5.259037873,5.019173362,4.859473075,4.78468186,4.757072882,4.763259284,4.763227345,NA,4.199530717,8.599819494,7.774264981,7.95260496
MAE,6.515331821,5.874422439,5.382708675,4.992730185,4.818325156,4.660309618,4.524106005,4.482060815,4.479891337,4.479792854,NA,4.432083862,8.03459803,7.268318406,7.088286964
MAE,5.309063413,4.39739558,4.02746991,3.802144676,3.520624492,3.444733125,3.364216472,3.346075501,3.351947892,3.351940854,NA,3.53245585,8.127595332,7.249901559,6.878314518
MAE,6.378482622,5.64401928,5.084823374,4.768528618,4.42946699,4.148262131,4.016199758,3.927663736,3.927338241,3.927263033,NA,3.823923557,7.646244825,7.380931799,7.479488303
MAE,6.454830367,5.648683883,5.208997891,4.985745178,4.821611597,4.740114535,4.691906685,4.692214772,4.69086046,4.69087674,NA,4.650333268,8.512569502,7.938229141,7.484417025
MAE,5.880990381,5.18136957,4.896331421,4.620801694,4.286947722,4.005389342,3.890653269,3.886999579,3.889101255,3.889107836,NA,3.935732994,8.051480446,6.466012756,5.841740633
MAE,6.416319032,4.987152544,4.521351424,4.127298611,3.837739802,3.581636045,3.485036898,3.462613123,3.454727623,3.454710854,NA,3.344951484,7.462092069,6.74051763,6.705476275
MAE,6.392679691,5.215059081,4.700387994,4.423247273,4.176960693,4.012776429,3.881088041,3.864063918,3.868972788,3.869035527,NA,3.691139207,8.310633756,8.003707994,6.750050895
MAE,6.148466317,5.360446341,4.711708744,4.309261725,3.990586718,3.793814013,3.705432897,3.623565886,3.623522789,3.62345939,NA,3.632098858,7.448609124,6.947960055,6.868008582
MAE,6.294975712,5.138493304,4.60798953,4.362196408,4.224759204,4.16989076,4.133492801,4.163303361,4.164495627,4.164457869,NA,3.768697384,8.705796621,7.715216237,7.290646279
MAE,5.625914808,4.877891336,4.491113979,4.341148773,4.202009654,4.006411962,3.851970687,3.859966491,3.860508158,3.860483962,NA,3.934294212,7.415894412,6.947917879,6.340407174
MAE,5.591745625,4.600078873,4.109252932,3.806410694,3.732986309,3.563441342,3.52995155,3.549771293,3.553303676,3.553406511,NA,3.081879304,7.166333831,7.197552635,5.951769346
MAE,5.472876415,4.642913606,4.382422333,4.236120772,4.12362019,4.06410258,4.073017821,4.092759553,4.094369204,4.094401892,NA,3.697975958,8.354453478,6.573016693,6.660195076
MAE,6.127715833,5.223058398,4.639276712,4.342166532,3.991218678,3.760180887,3.727413196,3.717321443,3.720042098,3.720098555,NA,3.405620738,8.187936278,7.991058172,6.859839254
MAE,5.89773424,4.99788634,4.47178957,4.214867042,4.013203253,3.98719044,3.940367784,3.911895719,3.916182933,3.916254914,NA,3.544624197,8.527696222,6.733086297,7.901001544
MAE,6.221880588,5.204154529,4.622330591,4.376822397,4.249799204,4.028502129,3.975231361,3.958355211,3.958448248,3.958466992,NA,3.791134509,9.061040026,6.940623386,7.243433664
MAE,7.073452209,5.437834141,4.817647101,4.544609258,4.198520978,4.001381541,3.954465429,3.920754615,3.916037736,3.915952621,NA,3.662285459,9.684823214,6.576559526,8.529820889
MAE,6.293047263,5.253560331,4.814962137,4.521786574,4.304975361,4.100949292,4.065312447,4.078460481,4.080717902,4.080762888,NA,4.025725946,8.77620494,8.230237205,7.683773191
MAE,6.241478742,5.063801095,4.522323525,4.182191266,3.963474363,3.80854011,3.725374399,3.696961065,3.696944257,3.696960258,NA,3.493740987,8.821157696,6.310055926,7.059159932
MAE,6.437159416,5.319413879,4.727768612,4.400963443,4.137351087,3.788265088,3.703399449,3.671905152,3.670343302,3.670348795,NA,3.443282079,8.331651971,8.181103254,7.330562379
MAE,6.30530134,5.494251239,5.111961366,4.741697051,4.405241075,4.300716759,4.212642252,4.167464732,4.166567788,4.166558591,NA,4.176781893,7.95245923,6.714693714,6.933916452
MAE,6.426800578,5.109790054,4.542345269,4.274255584,4.03969263,3.937292031,3.886248605,3.857879572,3.85846078,3.858480238,NA,3.529494095,8.932181045,7.012152358,7.611590384
MAE,5.891781247,5.025760359,4.693423689,4.470848016,4.228888354,4.052681379,3.903583078,3.921540466,3.925135204,3.924932726,NA,3.676915011,8.714557056,7.310876996,7.2007374
MAE,5.770211028,4.825065013,4.486077014,4.22497036,4.005474834,3.777909364,3.704304786,3.683712522,3.684248014,3.684277374,NA,3.775188168,7.664300705,6.555747679,5.907260617
MAE,6.583110466,5.500155116,4.970852147,4.680601705,4.368931855,4.17755156,4.106046377,4.121920417,4.122138849,4.12224834,NA,3.823345445,8.356490156,8.118654616,7.5658671
MAE,7.045226493,6.126562296,5.586152433,5.224026455,4.961968486,4.739720866,4.559589462,4.51479982,4.516717721,4.516830156,NA,4.426195869,8.689893411,7.9810083,6.99449981
MAE,6.330963379,5.29541621,4.706919297,4.447355527,4.276044892,4.166228935,4.111269702,4.093950917,4.093927481,4.093858695,NA,4.120001263,8.017648547,7.129309938,6.810283009
MAE,5.914776558,5.008576165,4.795578605,4.507056085,4.317223281,4.205650835,4.104421528,4.080910004,4.080627033,4.080658,NA,4.008392304,8.036265905,6.728993823,7.265684195
MAE,6.736361229,5.608748004,4.948941375,4.557008767,4.238604546,4.006304039,3.934478559,3.880911176,3.882953563,3.882985163,NA,3.7081056,9.392134955,7.196299941,7.705197954
MAE,6.341502294,5.274988675,4.721325152,4.324511178,4.016503319,3.713990725,3.608045812,3.617507697,3.618276383,3.618301132,NA,3.384305949,7.993649555,7.667375335,6.271549709
MAE,6.784376907,5.731205791,5.135167226,4.843095774,4.561331547,4.408989722,4.318263092,4.250422919,4.247363485,4.247338203,NA,3.871955465,8.794618982,7.301948191,7.69481181
MAE,6.226867251,5.474550792,5.150812154,4.903209758,4.616264746,4.36564445,4.186541163,4.11947105,4.119231804,4.119185807,NA,3.926375083,7.982560246,7.828720299,6.144645171
MAE,6.182225824,5.423890696,4.888178208,4.640561739,4.453031218,4.20812684,4.0507162,4.035749729,4.037899267,4.03796861,NA,4.459571321,8.535919428,7.750839787,6.815059541
MAE,6.310953802,5.42765718,4.983111507,4.770370397,4.700132928,4.506850381,4.448990073,4.44721849,4.446760902,4.446815429,NA,4.024146107,8.248691186,6.302725245,7.254638857
MAE,6.092508318,5.239904018,4.654410185,4.366317126,4.127162491,3.866647896,3.796316145,3.7863614,3.784112339,3.783934884,NA,3.773817465,7.788146188,7.578879733,6.017928495
MAE,6.552451211,5.531096367,5.010367201,4.730317498,4.449472581,4.278690958,4.096371317,4.0453799,4.043046437,4.042962957,NA,3.81030097,8.673871453,7.568936046,7.485318244
MAE,5.79285361,4.903887954,4.508230481,4.319706966,4.308775248,4.342747899,4.299769838,4.316186168,4.31715775,4.317094656,NA,3.998292563,8.18497516,7.05501418,7.109431368
MAE,6.286128148,5.330018656,4.917193526,4.596570879,4.289781887,4.083022271,3.944252961,3.930404771,3.930638307,3.930698792,NA,3.836309867,8.651627851,7.23175357,7.623209364
MAE,7.156731939,5.92788249,5.58584175,5.152487927,4.850954339,4.684031066,4.562587457,4.572467206,4.572977917,4.572993984,NA,4.404784153,8.815740511,7.042317343,7.024923593
MAE,6.245336361,5.138284294,4.760650111,4.427133311,4.108450953,3.994907806,3.933846896,3.927567796,3.924906859,3.924973254,NA,3.714543157,8.575366385,7.197209638,7.043926621
MAE,6.730722041,5.467136904,4.906750955,4.587354737,4.457145271,4.340087708,4.359430984,4.392367571,4.391960618,4.391885815,NA,3.838160199,9.125366872,7.932796543,7.543497647
MAE,6.617011746,5.639894487,5.100204751,4.801126968,4.468947509,4.241407209,4.164118989,4.13370713,4.130135246,4.130128684,NA,4.14732938,8.148127638,7.923586612,7.016321824
MAE,5.991783564,5.338789169,4.863890688,4.509644875,4.128024461,3.926634126,3.827570951,3.817260142,3.818145297,3.818207921,NA,4.010330908,7.770814842,6.188880617,6.526899635
MAE,6.37569756,5.47564886,4.982122968,4.529498204,4.249132147,4.050541579,3.930856678,3.859441833,3.858637899,3.858689273,NA,3.487082143,7.851754413,7.104463306,7.403085022
MAE,5.96178252,4.770778979,4.306480707,3.971426152,3.737167347,3.476274313,3.367203436,3.3281384,3.326683099,3.326661562,NA,3.229662392,8.390110162,7.11729275,6.311397625
MAE,5.890626052,5.15739317,4.9400508,4.693265258,4.414221232,4.226188444,4.136547478,4.097283552,4.100298035,4.10029938,NA,4.024825841,8.268658527,6.650062249,7.053780503
