"","Nu_Optimal","Eps_Optimal","Scale_Optimal","C2"
"95%",0.785511446972548,0.591798582703561,2.76403978179173,23.9030704750465
"95%",0.783522769779,0.599305292795102,2.75729719211518,24.2108269882104
"95%",0.776026875589267,0.628045676149571,2.64263133634396,25.2300452342403
"95%",0.780797133055992,0.609673766365164,2.71999220342868,24.3849602364271
"95%",0.778085612602242,0.620081268890326,2.66865433769993,24.982209527166
"95%",0.782919830518212,0.601590914350875,2.78771726576817,23.9466340769618
"95%",0.774436250387402,0.634236413171072,2.60536098701718,25.4578548057313
"95%",0.784128688367766,0.59701292931255,2.81017008678324,23.7982405002941
"95%",0.999995000041547,9.99999999976133e-06,3.15386405631779,21.1567200303752
"95%",0.777664536142998,0.621705835125079,2.69960252278033,24.9106046421753
"95%",0.774882929137158,0.632494637218495,2.61981027641989,25.4006088681112
"95%",0.999995000040018,9.99999999977662e-06,3.06879910601643,21.6843051112527
"95%",0.775983132955246,0.628215487432497,2.67542506819072,25.06665290886
"95%",0.777658694113218,0.621728390310323,2.71096626864483,24.6447228598533
"95%",0.778269840862742,0.619371203037013,2.72585377259003,24.6029160633506
"95%",0.779273370304621,0.615510899341957,2.6721686557651,24.902910224784
"95%",0.777799346951307,0.621185472070591,2.71874171137705,24.6672757795855
"95%",0.781605595673641,0.606588631227539,2.71666259322808,24.4950463505768
"95%",0.780118458944982,0.612269968708033,2.73375065204595,24.4841791089859
"95%",0.999995000041961,9.99999999975719e-06,3.15204901281158,20.9606631849507
"95%",0.776931488533521,0.624539423297474,2.6821042871133,24.9345649583144
"95%",0.778420309855866,0.618791574912134,2.7096412096668,24.6811656589117
"95%",0.778532776274266,0.618358526116141,2.68475530531634,24.8853265103392
"95%",0.778265688455379,0.619387202787927,2.69205245857921,24.7976019414611
"95%",0.778138183058803,0.61987860400254,2.69285753770622,24.8349950324391
"95%",0.999995000023094,9.99999999950177e-06,3.14410924920391,21.2322282663307
"95%",0.99999500002512,9.99999999948152e-06,3.1392835286742,21.3213110547768
"95%",0.77987517815196,0.613202029970943,2.71738338903752,24.6316514901886
"95%",0.777347857639253,0.622929110530575,2.67084056236932,24.9945452431495
"95%",0.778521320034571,0.618402630693634,2.70859228250345,24.6907236663127
"95%",0.780909954089263,0.609242742504285,2.75549044384851,24.2377114263263
"95%",0.777236394199989,0.623359979580008,2.69523691323938,24.8130705109782
"95%",0.781716755587485,0.606165080586282,2.74539282871172,24.495121584315
"95%",0.783171414429627,0.600636660183463,2.77071956785,24.0171459111746
"95%",0.999995000039884,1e-05,3.11566604354081,21.4260592568237
"95%",0.999995000039884,1e-05,3.12324958297488,21.3740347992919
"95%",0.783612969200407,0.59896375376035,2.76188143605694,24.1903984367071
"95%",0.782464079997628,0.603321578891059,2.76279812053999,24.162621502121
"95%",0.999995000039884,1e-05,3.15385479485205,21.0304234146301
"95%",0.781726575627791,0.606127670904726,2.72267331656222,24.4409697392644
"95%",0.779931074572464,0.612987812593303,2.72246551961634,24.5406275641565
"95%",0.777490325122185,0.62237862438895,2.68533405865324,24.8997333533603
"95%",0.778721048905122,0.617633947282183,2.68842102926587,24.7162030428489
"95%",0.784912030383434,0.594056065829405,2.82861917599627,23.6196561700926
"95%",0.772333314234231,0.642471357682719,2.61532551477942,25.5712350887383
"95%",0.780102332600652,0.612331729098223,2.73003183016145,24.4968219172906
"95%",0.778649702084816,0.617908476948307,2.72267921416171,24.5629757718597
"95%",0.781025763555341,0.608800468023603,2.73026910534825,24.4184288242519
"95%",0.775363432385753,0.630623842456778,2.65643700701349,25.1967731315603
"95%",0.999995000039884,1e-05,3.1543531381512,21.1632757493049
"95%",0.782585839031294,0.602858958105241,2.77292626312049,24.1852632217238
"95%",0.77913188730594,0.616054372206165,2.74280676674851,24.4033380023148
"95%",0.780465512897198,0.610941622337985,2.7093658284243,24.3490092745308
"95%",0.783049014843805,0.60110082158277,2.75070781854026,24.191873703007
"95%",0.781922403206322,0.605381913189968,2.77148985676809,24.1507795673672
"95%",0.774443387059191,0.634208564204728,2.61458228964597,25.3680681563023
"95%",0.777983170772261,0.62047629449139,2.68764597081596,24.8831521332017
"95%",0.782847595547817,0.601865046274377,2.76325660066604,24.0820111038405
"95%",0.779219992198754,0.615715908692456,2.72149862448866,24.5736312229684
"95%",0.777712107376861,0.621522186055557,2.69615572646924,24.7598625769292
"95%",0.784155014793759,0.596913432162358,2.77122552314156,24.0127609912319
"95%",0.999995000040412,9.99999999955064e-06,3.05662044192482,21.8113053572386
"95%",0.782311628010234,0.603901077907962,2.78601583259212,24.0716333279425
"95%",0.782067658665801,0.604829056161137,2.76302590273856,24.1716091585695
"95%",0.783878882050512,0.597957466042575,2.76879106762341,23.955184809568
"95%",0.781515652166398,0.606931454732125,2.76829374198785,24.2924838921574
"95%",0.778432847323755,0.618743291781336,2.69306417584576,24.7557716663259
"95%",0.778111954255622,0.619979714524094,2.68572411555795,24.8560322658124
"95%",0.78355100400795,0.599198373352405,2.78889746095842,23.9560662621861
"95%",0.77570469798167,0.629296963677195,2.651664946336,25.195872678213
"95%",0.778410774288323,0.618828298741177,2.7000802711062,24.837762153095
"95%",0.778103549211361,0.620012117337017,2.72690615124041,24.5249010647393
"95%",0.780357091916194,0.611356439741795,2.71147425952661,24.4615642176812
"95%",0.7743737472879,0.63448034307782,2.65457837489238,25.2635040661472
"95%",0.999995000039884,1e-05,3.07156447597796,21.751460174669
"95%",0.778227338263087,0.619534981298422,2.68010412346319,24.8291756866565
"95%",0.779321708390277,0.615325278336199,2.7078975444643,24.652245773651
"95%",0.780841791159404,0.609503134461145,2.7017454922066,24.4542048429734
"95%",0.785100461837442,0.593345929932556,2.79326071005061,23.9186453784158
"95%",0.78142618501216,0.607272563236055,2.71670423897738,24.5725847943269
"95%",0.78081390313346,0.609609687477257,2.72757440352108,24.3500355181005
"95%",0.779464543433125,0.614776956469356,2.71691655313945,24.6150745758909
"95%",0.781670861158387,0.606339932544781,2.75525678420393,24.293068068187
"95%",0.78269846208851,0.602431213990784,2.73949125668108,24.0351457122423
"95%",0.779328445465131,0.615299409933657,2.71773739792361,24.6200710735043
"95%",0.999995000039884,1e-05,3.13677042332858,21.3383931786036
"95%",0.775396544211285,0.630495034278347,2.65584653258976,25.1810873675698
"95%",0.776207465698279,0.627344875711932,2.65721332633066,25.1432625717792
"95%",0.780698629076453,0.610050223976752,2.74429033418168,24.3454606609926
"95%",0.779943500787555,0.612940195741528,2.73089979843783,24.5574559734351
"95%",0.784052427434438,0.597301195643911,2.78681848742912,23.9043810784589
"95%",0.783674909033781,0.598729277863001,2.78937741971647,23.9519442227196
"95%",0.784897284873732,0.594111655285217,2.8237189250525,23.6840511917299
"95%",0.77629000117809,0.627024726815404,2.7007979086948,24.7829133710884
"95%",0.779727118118316,0.613769645807038,2.73941479096942,24.5485756146487
"95%",0.780918498437439,0.609210106015942,2.74630009865412,24.2307008518885
"95%",0.778354328697832,0.619045708345264,2.69593834140007,24.7820995559067
"95%",0.781867016391046,0.605592790575597,2.76596990992684,24.1989764110523
"95%",0.776991240860363,0.624308194184381,2.66935711307881,24.9756323323501
"95%",0.999995000039884,1e-05,3.10010353074392,21.4653399410927
"95%",0.776733912925829,0.625304325272194,2.66360534799896,25.0295644848758
"95%",0.778287184592094,0.619304377824742,2.68779973901394,24.8042593547012
"95%",0.779617482678921,0.614190132302435,2.70289698640258,24.6981093283279
"95%",0.784963777193196,0.593861005524689,2.80710875615483,23.8006497705775
"95%",0.778598897808311,0.618104002022299,2.73014568791407,24.5642391411132
"95%",0.775059832845712,0.631805532648654,2.64548569958594,25.3010782157984
"95%",0.782259062115388,0.604100958201549,2.76049073624218,24.2470078690124
"95%",0.777795023699625,0.621202156012153,2.72045707155479,24.6038216533026
"95%",0.781330251564026,0.607638437128778,2.75401675112958,24.3040063487438
"95%",0.783803373730894,0.598243121137537,2.77870453677091,24.0677274920769
"95%",0.777431030368628,0.622607704414565,2.6878189321033,24.8569617451428
"95%",0.782385782285383,0.603619167131956,2.75464594711774,24.2984550061813
"95%",0.782026335454228,0.604986309630813,2.76895737650659,24.12858101032
"95%",0.776755002657479,0.625222653829557,2.68517722864887,24.9186113982011
"95%",0.777966155632982,0.620541919455876,2.6861078311185,24.8727960952119
"95%",0.783161581355678,0.60067394209,2.75076046922166,24.2365275224652
"95%",0.783453007399507,0.599569516564496,2.7783956090638,24.0466160237256
"95%",0.778365754234797,0.619001697714445,2.68662148093992,24.8926408302977
"95%",0.775138303378949,0.631499990551682,2.64944480633692,25.2169859184703
"95%",0.777358466160231,0.622888110885926,2.67033063040525,24.9471621084952
"95%",0.776144468402891,0.627589296309583,2.66237655290842,25.0411166471437
"95%",0.778636503360305,0.617959270338875,2.70389087212254,24.7336548458784
"95%",0.779881888008119,0.613176313041845,2.74377888616508,24.3740863774459
"95%",0.779542161367452,0.614479101367547,2.70908562522661,24.6093667912115
"95%",0.999995000039884,1e-05,3.20012925657657,20.8775980644717
"95%",0.773691746211471,0.637145267025305,2.64140972600851,25.3894543158747
"95%",0.770675134109472,0.649005367130848,2.58817318611492,25.9116939808302
"95%",0.778621085385374,0.618018606996752,2.69910353352569,24.6543992527313
"95%",0.776533069548191,0.626082390630459,2.68420843525329,24.8903965488276
"95%",0.778673475347749,0.617816994550219,2.72117983624152,24.6451743742995
"95%",0.784610883914843,0.5951918982336,2.7648501528528,23.896064541447
"95%",0.781961937052915,0.605231417204042,2.74822815517877,24.2907216955706
"95%",0.781394520552729,0.607393313344577,2.75218662352066,24.2996252508666
"95%",0.77907467673961,0.616274204832911,2.71991831950211,24.6086950935543
"95%",0.776478773002454,0.626292823707545,2.65582940448676,25.0561184493173
"95%",0.778295944485461,0.619270627499216,2.70223719725204,24.8863168652947
"95%",0.786070686940798,0.589696402352487,2.82787715387968,23.4546616118042
"95%",0.781060533356648,0.608667715615036,2.75809905676405,24.2475350578829
"95%",0.780650828000162,0.610232951756496,2.68948756470702,24.5059540726227
"95%",0.784279607713127,0.596442666670173,2.80079309538248,23.8035726130264
"95%",0.781747812279517,0.606046773496554,2.7650857555261,24.2067141933053
"95%",0.783388787047185,0.59981280349508,2.76407629951932,24.0748694786654
"95%",0.779790962658848,0.61352485185074,2.73060398085634,24.4916890332178
"95%",0.999995000039884,1e-05,3.04898566197999,21.8659217231955
"95%",0.775129269100851,0.631535163433411,2.6766668770738,24.9803599386487
"95%",0.783330777337393,0.600032606646253,2.74970729922232,24.2458103954757
"95%",0.780539569013954,0.610658369626835,2.69586155447376,24.7300836756115
"95%",0.781161913453224,0.608280729301588,2.72696810076951,24.5001077769517
"95%",0.781837318776242,0.605705875818391,2.73315465644222,24.3926488619504
"95%",0.781019930837948,0.608822739045872,2.7453218650294,24.3603871822453
"95%",0.786063282989629,0.589724208638446,2.79592527634652,23.7227018494108
"95%",0.77903509827584,0.616426310066754,2.70431972813381,24.7297325372656
"95%",0.780203232214932,0.611945359483177,2.74090684956232,24.4677966997343
"95%",0.776719937759038,0.62535844820889,2.67548408196464,24.9184371043031
"95%",0.774415198729627,0.634318565513653,2.642193898487,25.2861882738509
"95%",0.777946333099437,0.62061837679005,2.68998407401773,24.8615239837138
"95%",0.783065537167511,0.601038155046494,2.76939235826559,24.1050875561696
"95%",0.777977787659165,0.620497055991771,2.68716165371772,24.8101492992664
"95%",0.999995000022723,9.99999999994957e-06,3.11087792926752,21.3909956137908
"95%",0.775849474509473,0.628734509144511,2.68392245098886,25.0561379339493
"95%",0.78102802452714,0.608791835086464,2.74056078153585,24.3785917186338
"95%",0.772361279296448,0.642361470832514,2.61857330056217,25.5611101624042
"95%",0.776469053518471,0.626330496776016,2.66318042416444,25.251286216216
"95%",0.999995000039884,1e-05,3.1331470910493,21.0871164934275
"95%",0.774849227654111,0.63262596262131,2.65323872885645,25.2271459315116
"95%",0.779529019760378,0.614529526294997,2.73211065953169,24.6142047363217
"95%",0.778274890366903,0.619351746954165,2.708217596611,24.7150157682157
"95%",0.776060201332351,0.627916320301824,2.66094173253403,25.1455667284681
"95%",0.776869035580413,0.624781152103769,2.67727372610131,24.979553984339
"95%",0.777984891410042,0.620469658442269,2.68488106291943,24.908776964325
"95%",0.777482820384301,0.622407615797902,2.6623241916926,24.8163006992759
"95%",0.780907905642529,0.60925056700676,2.74203478967447,24.4102083810345
"95%",0.999995000023065,9.99999999928002e-06,3.10489199529064,21.5179827428775
"95%",0.781897102729534,0.605478236375855,2.74365543763289,24.3751830695252
"95%",0.779468532113377,0.614761648242283,2.7214559256028,24.5497315406142
"95%",0.999995000039884,1e-05,3.10282814956593,21.514709179984
"95%",0.781561125460021,0.606758118662421,2.75595617455987,24.2616710100046
"95%",0.999995000030609,9.99999999987071e-06,3.12676216077422,21.3674750229865
"95%",0.776575832628014,0.625916683550253,2.65109859145926,25.1476433335145
"95%",0.775572877035563,0.62980932052151,2.66865568359117,25.0150087491039
"95%",0.78357256500158,0.599116731276792,2.7652879229922,24.0643209651727
"95%",0.779218971312015,0.615719829964998,2.68237638548723,24.7269182963494
"95%",0.777089856374829,0.623926672482382,2.71792419721746,24.7426809050993
"95%",0.784875047761116,0.594195492597412,2.7983601816447,23.9188797221452
"95%",0.772701749161025,0.641024435786293,2.63072109759767,25.4215863601318
"95%",0.773486982168096,0.637946561639126,2.63364998962457,25.3475008206748
"95%",0.780807968030314,0.60963236525124,2.73964801602023,24.2895349150241
"95%",0.782769312078838,0.602162205714929,2.76800895165927,24.1368483772832
"95%",0.780017982767786,0.612654824080942,2.69792852723531,24.4888020690837
"95%",0.780525839869324,0.610710876176417,2.70779952802522,24.6735445817465
"95%",0.780462216299583,0.610954232898608,2.70776273513153,24.6982878907045
"95%",0.779315810182094,0.615347926207187,2.72315983583206,24.6951097952912
"95%",0.780173817898373,0.612057980924512,2.73661712316374,24.4137229894709
"95%",0.77658271825298,0.625890003920788,2.65547473124086,25.1597243939666
"95%",0.785933618189953,0.590211287133204,2.79793094107834,23.7746950889227
"95%",0.77668446523984,0.62549583718773,2.69066672622105,24.8552163373747
"95%",0.780688023761471,0.610090762122526,2.72948702016633,24.4575060369076
"95%",0.77894956590363,0.616755090041018,2.70465427084723,24.7022375810843
"95%",0.776906192821806,0.624637326219306,2.67183543624589,24.9736259756824
"95%",0.78274974869982,0.602236479084993,2.77438370823735,24.1255888308704
"95%",0.786297826388399,0.588843684534116,2.81126887730163,23.6707262963308
"95%",0.778600234536479,0.618098857077311,2.70358650975749,24.7119935434044
"95%",0.784864847828679,0.594233949945154,2.76322371750079,23.8744236547257
"95%",0.781378881132705,0.607452957773941,2.75202247716405,24.3216184313199
"95%",0.773814809544651,0.636663950282199,2.62993569292505,25.5002248718145
"95%",0.775164500320339,0.631398004743849,2.64925597526527,25.2650711101247
"95%",0.774970185317701,0.632154692036638,2.63326668952213,25.3511904202508
"95%",0.777850600195047,0.620987697870736,2.67727048360778,24.8554550417809
"95%",0.780614348082788,0.610372421822507,2.71247139908801,24.6109305690095
"95%",0.77968993502785,0.613912237660487,2.70042055736458,24.6423750398875
"95%",0.999995000039884,1e-05,3.07729190696467,21.693244349778
"95%",0.774682890484465,0.633274347683968,2.68252445845335,25.0003131776352
"95%",0.778666232122953,0.617844866597228,2.70147073933084,24.6787354937311
"95%",0.999995000038987,9.99999999978692e-06,3.14724550528634,21.2673718944307
"95%",0.777500809571348,0.622338123318227,2.71208745582549,24.6589037637226
"95%",0.999995000042135,9.99999999931136e-06,3.16169450391563,21.1522977596904
"95%",0.776445666931147,0.626421148990916,2.68840203205634,24.8761542263997
"95%",0.774246920135279,0.63497546489361,2.6184860871245,25.4608501255062
"95%",0.778424653422347,0.618774847146491,2.70617865430214,24.7127452083337
"95%",0.776329277987245,0.626872405736428,2.64726182564911,25.1372098880636
"95%",0.782996123112271,0.601301454342896,2.76585283203751,24.135935397619
"95%",0.779884409022599,0.613166650872789,2.73660346321768,24.5062730020617
"95%",0.999995000039884,1e-05,3.09810601346517,21.408854776346
"95%",0.77791109599538,0.620754301897327,2.67526491811501,24.8377495529747
"95%",0.781653058847872,0.606407764196207,2.78543260445109,24.0298905444852
"95%",0.999995000039884,1e-05,3.1275065206672,21.2772621576513
"95%",0.999995000042189,9.99999999997695e-06,3.07142068613656,21.7347124002573
"95%",0.78350742030824,0.599363423450853,2.76875266615386,24.1303649798273
"95%",0.783732228680381,0.598512334336446,2.77866323792062,24.0442999573995
"95%",0.999995000039884,1e-05,3.0960439598439,21.3398254536835
"95%",0.779727443715579,0.613768397265112,2.72286992458551,24.6298770875765
"95%",0.999995000041621,9.9999999993165e-06,3.0544888047182,21.8551939592189
"95%",0.777151459228758,0.623688407716776,2.64717110390558,25.184953749925
"95%",0.779842109166098,0.613328782093228,2.73215017068762,24.4985218316731
"95%",0.779452676956501,0.614822500221974,2.71643351850183,24.5862016357515
"95%",0.781153630878414,0.608312340556927,2.75415319475167,24.2822743845336
"95%",0.782284753168915,0.604003264399835,2.75245197711174,24.2216330654961
"95%",0.779085117892725,0.616234081420365,2.69564399483601,24.686040243993
"95%",0.999995000039884,1e-05,3.05300262244933,21.8202141819829
"95%",0.782430719354425,0.603448364231812,2.74558632514154,24.2370001375096
"95%",0.779554607340848,0.614431347631416,2.72132019969995,24.550955958997
"95%",0.778636234694384,0.617960304283956,2.71657101182794,24.6182055542878
"95%",0.774163638986888,0.635300700302561,2.62036148986646,25.442627697676
"95%",0.78154851372494,0.606806189744792,2.75209115744584,24.2764532680554
"95%",0.779729787773217,0.613759408733289,2.70480018659847,24.4265872308622
"95%",0.779562154361445,0.614402391555257,2.72260997783672,24.7000972168012
"95%",0.778434035193979,0.618738717269582,2.69912926554292,24.7325854769505
"95%",0.779228966609799,0.615681438138316,2.7123222100528,24.612284272848
"95%",0.783163381193406,0.600667117950644,2.77830115101148,23.9962762120759
"95%",0.78212048138652,0.604628072973264,2.7556478295932,24.2643857851144
"95%",0.773648034743917,0.63731627558446,2.64262959301961,25.2820192998825
"95%",0.785262766431787,0.592734608894346,2.79451523088119,23.8883812604338
"95%",0.776013972119831,0.628095765562929,2.68168935907814,24.9595056106756
"95%",0.780353635681908,0.611369665690101,2.76929254317521,24.2169978514101
"95%",0.775288774243941,0.630914321630869,2.67295714384534,25.0897967902027
"95%",0.999995000039884,1e-05,3.09798051595847,21.5483747975495
"95%",0.779861205277168,0.613255585765295,2.70639623215801,24.5074615963061
"95%",0.783737891895723,0.598490902401211,2.79362836952436,24.0060389920146
"95%",0.782954516764169,0.601459303057248,2.76361364655626,24.1554912556479
"95%",0.778723816048464,0.617623301116768,2.70950104292945,24.6949112902564
"95%",0.778126378183891,0.619924110029941,2.70965441047795,24.6566544112826
"95%",0.779809675370098,0.613453112976543,2.72784480672241,24.4922336521915
"95%",0.782557427266218,0.602966891431198,2.75745273369689,24.1326987501193
"95%",0.99999500004309,9.9999999997459e-06,3.09091189002815,21.5291727838265
"95%",0.773926144348775,0.636228674635431,2.62942826849927,25.4340855665059
"95%",0.785620397886539,0.591388734790509,2.80853773941489,23.7885400062601
"95%",0.777769250837374,0.621301621491573,2.68371194206448,24.7957968576946
"95%",0.773666522480698,0.637243944598552,2.63163417150782,25.4342496873909
"95%",0.778167843184009,0.619764276481914,2.70619391045791,24.8499307001326
"95%",0.78157033125741,0.606723030963292,2.74953302063966,24.2473472111602
"95%",0.77604898507033,0.62795985529507,2.6472839300756,25.0546988823015
"95%",0.776528755624234,0.626099108402061,2.66890939145655,25.0330762771607
"95%",0.780834031747665,0.609532780207086,2.71485124859782,24.6094560089321
"95%",0.778622553380348,0.618012957232701,2.70108041790634,24.6823017108377
"95%",0.782687433650462,0.60247309317946,2.76194645947352,24.1700721765997
"95%",0.779036355057705,0.616421479783731,2.69159159925134,24.7232069525367
"95%",0.775654448653887,0.629492244556791,2.65863564852202,25.2249500999816
"95%",0.78242506690532,0.603469847439421,2.78469902835543,24.0159180187942
"95%",0.773962207439136,0.636087716490961,2.64301880065986,25.3033022524483
"95%",0.778445682834542,0.618693862925296,2.70425326211482,24.6857223798533
"95%",0.782315091435021,0.60388790954798,2.74701185012143,24.2244226711503
"95%",0.782235441929586,0.604190784519776,2.75110133553297,24.2851877210911
"95%",0.776289593987078,0.627026306064016,2.68698325990357,24.9103303332088
"95%",0.77930872605013,0.615375128356718,2.71274096371191,24.6529633557384
"95%",0.78246120616797,0.603332500179947,2.76262707726627,24.1838693767074
"95%",0.999995000029282,9.99999999966194e-06,3.18625116811939,20.9685328770224
"95%",0.7780329281502,0.620284408541018,2.69876989007785,24.7805875624582
"95%",0.782719546643718,0.602351152110099,2.78693697811965,23.9966328973546
"95%",0.778750441567959,0.617520868425505,2.70226526606794,24.7240762082469
"95%",0.781066219859495,0.608646005778741,2.7523536557785,24.2981505779947
"95%",0.775583070413426,0.629769693294002,2.66980177573558,25.0247089429532
"95%",0.783108547178767,0.600875040883878,2.76675365231578,24.1280770398563
"95%",0.780433939287267,0.611062407313471,2.75586708351909,24.2671731056788
"95%",0.774309474734375,0.634731231331982,2.64895142392188,25.3171692626621
"95%",0.775671430049834,0.629426247165042,2.64542724143874,25.2229272490177
"95%",0.783053869874695,0.601082406872883,2.74739464728851,24.3179524423622
"95%",0.999995000039884,1e-05,3.14245667646844,21.2817901588887
"95%",0.777958283219273,0.620572283480097,2.71281189543136,24.7211948904169
"95%",0.999995000039884,1e-05,3.13355571522191,21.3211502985614
"95%",0.774387673851998,0.634425987708431,2.62824500431714,25.5166285707159
"95%",0.784331675312172,0.596245989928854,2.79098868445838,23.8871917293128
"95%",0.780844873825685,0.609491356981925,2.74171717093913,24.4130362217752
"95%",0.774145265399646,0.635372466226223,2.63868439220059,25.344866468182
"95%",0.784246370957326,0.596568230577963,2.77875932844004,23.9923195714208
"95%",0.777835484348143,0.621046022883856,2.68815782260621,24.8538280793306
"95%",0.779320751860421,0.615328951178461,2.71056555004729,24.6727490397099
"95%",0.782920477240667,0.601588460331003,2.77825742559941,24.0390906906659
"95%",0.779050615770578,0.616366671930194,2.70952778535558,24.6821988441884
"95%",0.775878575907043,0.628621483207865,2.66542672574206,25.0124609227212
"95%",0.777120273416376,0.623809020744452,2.66906865915896,24.9783315207065
"95%",0.778253500428741,0.619434166063255,2.71369107116711,24.6443319516239
"95%",0.774376932966287,0.634467909156021,2.64759680646581,25.280903965641
"95%",0.999995000039884,1e-05,3.09060576600179,21.6174489506611
"95%",0.773678944252441,0.637195348443693,2.61913571087775,25.4879672695566
"95%",0.999995000039884,1e-05,3.06347106716029,21.8089255320089
"95%",0.781274395019215,0.607851517711382,2.75269318632055,24.3630317760341
"95%",0.781753870006356,0.606023698653413,2.73060367771552,24.3699870043655
"95%",0.780176110459606,0.612049202781245,2.74795949062934,24.3575790808586
"95%",0.779045060484392,0.616388022120953,2.71316093032344,24.4463573769997
"95%",0.777159586857444,0.623656975660478,2.67244636702354,25.024675666919
"95%",0.780007997972873,0.612693075947125,2.71094130177304,24.5925213417187
"95%",0.77555309034323,0.629886246020595,2.62696718124146,25.3314074934701
"95%",0.779834930437562,0.613356299702241,2.73514382141144,24.4268735889308
"95%",0.999995000039884,1e-05,3.13781131018166,21.2922339072372
"95%",0.783875651433782,0.597969686321316,2.76280214943245,24.0859723356122
"95%",0.774689514029007,0.633248522162648,2.65141677130659,25.2444811122681
"95%",0.779997737309265,0.612732385980625,2.72443774801598,24.5228625325781
"95%",0.778055097349197,0.620198924682667,2.68944719239277,24.8875087762738
"95%",0.776976143745072,0.624366612577039,2.71637294465905,24.7568108304955
"95%",0.778886779940389,0.616996493586864,2.73344751057529,24.6904495055754
"95%",0.999995000043165,9.99999999996719e-06,3.06617905821887,21.7433100135801
"95%",0.779822057516804,0.61340564600401,2.72409187413413,24.4738007748696
"95%",0.999995000029611,9.9999999994366e-06,3.15333961240825,21.2262708211381
"95%",0.77726445568243,0.623251491175567,2.67515898453888,24.974595064928
"95%",0.777332945010272,0.62298674705449,2.69034817616837,24.8335932742785
"95%",0.779695205829025,0.613892023826002,2.71929048761412,24.5935856711937
"95%",0.774547447845329,0.633802569464777,2.64496003154479,25.3061066351568
"95%",0.999995000039884,1e-05,3.18394553661552,20.9837170908964
"95%",0.782630155216829,0.60269062566073,2.74205130162753,24.2682462215432
"95%",0.785763835357229,0.590849379415049,2.79266655721473,23.9041947564118
"95%",0.776823603004535,0.624957033639761,2.70154225370823,24.7760850351775
"95%",0.77841249253546,0.618821681261103,2.71495583885295,24.6536756311583
"95%",0.782881541458629,0.601736213343353,2.77274472954745,24.04436337379
"95%",0.774274738043293,0.634866848450409,2.6329260138758,25.3751955129241
"95%",0.77479692071739,0.632829817406494,2.67093123958473,25.1088274284541
"95%",0.779608213966777,0.61422568770428,2.72746432105493,24.5406108843658
"95%",0.779299971643523,0.615408745022468,2.7190959094814,24.6077704220303
"95%",0.774952653582562,0.632222986802498,2.66193484757622,25.1447328490948
"95%",0.781976800649318,0.605174840074312,2.73109620660896,24.1913988749719
"95%",0.779432944778409,0.614898236624602,2.71317996133672,24.5722299184142
"95%",0.781280495662491,0.60782824317775,2.74835327897631,24.3335178499723
"95%",0.778572036082164,0.618207395170811,2.69622093597863,24.7795021103908
"95%",0.780665346147083,0.610177450618931,2.7594296824162,24.2358426446444
"95%",0.780498823511404,0.610814206059389,2.70633713396764,24.5885020401881
"95%",0.775756294968708,0.629096479275986,2.66366062178814,25.1072163716956
"95%",0.780964080286689,0.609036014446852,2.75548928073457,24.2910183218555
"95%",0.775462734722408,0.630237589176474,2.67409476236636,25.0791230407459
"95%",0.9999950000429,9.99999999952576e-06,3.15131713158017,21.2219528468928
"95%",0.779575120492378,0.614352645357304,2.6992760060828,24.4170876157443
"95%",0.78239556763657,0.6035819714952,2.74831838512831,24.2580634691957
"95%",0.782086842764051,0.60475605926975,2.74040523456975,24.2828233213646
"95%",0.77861886474638,0.618027153458386,2.69778972333051,24.7448660272032
"95%",0.774308950882927,0.634733276408578,2.65698524831915,25.4009869940735
"95%",0.780978818012485,0.608979731975604,2.73514359277948,24.4268756307848
"95%",0.780779391318679,0.609741561840958,2.74459105293789,24.3427931828481
"95%",0.781733472205104,0.606101398948465,2.73288821976937,24.3950269673402
"95%",0.780939074848472,0.609131514928482,2.74789799346208,24.3375495491889
"95%",0.778009108421725,0.620376263772904,2.68323263023503,24.8464784859747
"95%",0.784842076112888,0.594319811995174,2.81031737199851,23.7969932643022
"95%",0.779556927969528,0.614422443868825,2.69345504789022,24.784688842559
"95%",0.77810143352766,0.620020273783525,2.6801035137164,24.9081593049405
"95%",0.777074795694112,0.623984930891635,2.70001081888505,24.7901379267954
"95%",0.780989243740835,0.608939918407005,2.73509441201597,24.4514789976506
"95%",0.78116517050712,0.60826829867345,2.72654955749433,24.326314385774
"95%",0.780291815455474,0.611606258164649,2.71675980610749,24.5720822000183
"95%",0.774546414928738,0.633806598716369,2.64780346725789,25.2120091611305
"95%",0.777683091739907,0.621634197684753,2.70084303814111,24.7370955770707
"95%",0.778109937460436,0.619987489515618,2.71629118015036,24.6895296270437
"95%",0.778812822674208,0.617280913430757,2.68658178658601,24.8365485043248
"95%",0.784329890956905,0.596252729479995,2.79899822953496,23.8501205784864
"95%",0.782364895521716,0.603698564959882,2.76985117379906,24.2121137057399
"95%",0.78158952793928,0.60664986664008,2.74403642531461,24.5072297567223
"95%",0.781710436441054,0.606189154166636,2.75267139461444,24.2515126956261
"95%",0.782613292027587,0.602754676612297,2.75784112572795,24.1743011220062
"95%",0.780228065401946,0.611850286751344,2.72484706078821,24.5434338441933
"95%",0.781048037288096,0.608715424325838,2.75576563328889,24.2440835919077
"95%",0.775167205383158,0.631387474323307,2.62519420479086,25.395790413651
"95%",0.780043801403139,0.612555918420714,2.72297271594522,24.4838596544136
"95%",0.778257311002681,0.619419482840682,2.7019798610197,24.7064925377296
